spot_at_expiry_rn,strategy_pnl_rn,spot_at_expiry_rw,strategy_pnl_rw
742.0445818071212,-179.5418192878824,706.4954888125841,-1284.0
771.3871426035156,1616.0,754.4868489173908,1064.684891739083
711.8210393968171,-1284.0,762.678412953557,1616.0
782.6867130864954,1615.9999999999995,769.5403355541948,1616.0
698.3126634025108,-1284.0,768.7282275631087,1616.0
728.7769618021474,-1284.0,792.6926654139926,1615.9999999999995
693.9448158801029,-1284.0,724.3586353404029,-1284.0
764.6581800774655,1616.0,736.5532332177484,-728.6766782251643
731.3691447090634,-1247.0855290936552,734.7027929759744,-913.7207024025624
706.7784416891978,-1284.0,762.3858292898202,1616.0
682.9990602119424,-1284.0,793.5978210348239,1616.0
751.2019614833572,736.1961483357195,789.4285313912553,1616.0
780.5327588851231,1616.0000000000005,771.9227098212087,1616.0
646.1341846806284,-1284.0,807.3459740776503,1616.0
744.0473527096673,20.735270966727967,761.466562275498,1616.0
701.0168538575269,-1284.0,794.5376320357096,1615.9999999999995
755.7777256511422,1193.772565114219,774.6956887633559,1616.0000000000005
704.0306630434206,-1284.0,743.6247881209125,-21.521187908748743
665.4110436563105,-1284.0,753.7894897981909,994.9489798190857
715.5896242993697,-1284.0,779.7283162743868,1616.0
748.9516617082318,511.1661708231768,725.4987962060887,-1284.0
787.1114951141556,1616.0,796.4091547692701,1616.0
733.9979303280771,-984.2069671922868,729.8835934733414,-1284.0
778.5393780748524,1615.9999999999995,679.1606455943871,-1284.0
755.5285405405389,1168.854054053887,800.6325589383865,1615.9999999999995
680.9833123543874,-1284.0,737.0923951027216,-674.7604897278361
825.6433979106782,1616.0,784.3679080005505,1615.9999999999995
784.4367017324564,1616.0,751.4020943833741,756.2094383374106
756.2250422084381,1238.504220843814,736.9903821444616,-684.9617855538409
676.769257608224,-1284.0,718.5873141587687,-1284.0
748.2986782808391,445.86782808391126,711.7844199003104,-1284.0
745.9740163676026,213.4016367602644,768.1643018871266,1616.0
726.7517395613029,-1284.0,729.5846943202149,-1284.0
679.4710418274617,-1284.0,733.1242484646103,-1071.5751535389668
664.0726538334493,-1284.0,797.8850982416902,1616.0
738.3516307286964,-548.8369271303636,789.0300533682007,1616.0
805.1948678802017,1616.0,715.8708272552586,-1284.0
707.483624609013,-1284.0,792.1548932171262,1616.0000000000005
700.7248036078178,-1284.0,876.2315016087842,1616.0
778.0974243362391,1616.0,710.2012141311195,-1284.0
758.6711796733198,1483.1179673319784,761.2844932550762,1616.0
808.5771296641298,1616.0,813.4569515318427,1616.0
786.949607514522,1616.0000000000005,761.6242374632967,1616.0
822.7031994050088,1616.0,722.3931985111132,-1284.0
709.2457908959486,-1284.0,782.6655364909815,1616.0000000000005
722.3395192836084,-1284.0,757.8515419722175,1401.1541972217547
720.6467849391073,-1284.0,812.3796790908664,1616.0
745.516796725457,167.67967254569703,738.1999817843118,-564.0018215688169
776.7885203499493,1616.0,721.0516118114591,-1284.0
699.9921142349283,-1284.0,777.3960790012366,1616.0
726.5762029528591,-1284.0,724.7623474764663,-1284.0
807.1023640174026,1616.0,735.5057283679075,-833.4271632092477
778.3810211252496,1616.0,779.0760055482665,1616.0
734.3393527828779,-950.0647217122118,670.9351891288559,-1284.0
766.7850071438708,1616.0,735.2065335709348,-863.3466429065234
725.1422603803546,-1284.0,689.1795479341284,-1284.0
676.1700353794604,-1284.0,798.1957682681536,1616.0
722.7450393626617,-1284.0,761.1617854572861,1616.0
702.1485948278392,-1284.0,749.7655341195423,592.5534119542281
794.9658198453591,1615.9999999999995,715.7313386493068,-1284.0
728.044101803183,-1284.0,728.4830690545182,-1284.0
744.9934595026134,115.34595026134048,742.5076302933326,-133.23697066674322
790.2152416039805,1616.0,757.2925006258577,1345.2500625857656
769.4127125292538,1616.0,770.9754534328146,1616.0
763.1802904168906,1616.0,799.7378934954477,1616.0
753.6958217884908,985.5821788490775,763.5151503532858,1616.0
728.9275243731178,-1284.0,788.9951425931774,1616.0
716.435750787528,-1284.0,730.2599692425916,-1284.0
688.5228450644975,-1284.0,746.378769866706,253.87698667059658
715.03572257279,-1284.0,721.9802915718711,-1284.0
767.9644846315833,1616.0,766.9723905232236,1616.0
782.6082664856568,1615.9999999999995,732.9685944174198,-1087.1405582580192
786.3580759689311,1616.0000000000005,743.5141217814394,-32.587821856062874
748.2250965215676,438.50965215675933,781.2976459982139,1615.9999999999995
755.5370795927547,1169.7079592754708,798.8368129090082,1615.9999999999995
733.8284434002378,-1001.1556599762198,801.4403809227257,1616.0
678.407332818347,-1284.0,767.8585282204311,1616.0
737.625289097054,-621.4710902946049,804.9342326841346,1616.0
716.472664267833,-1284.0,751.1863447768121,734.634477681212
761.0726750373257,1616.0,653.2422218095418,-1284.0
700.8677789259901,-1284.0,759.987911823932,1614.7911823931995
799.7409379963694,1616.0,787.4244994854059,1616.0
713.3739146214012,-1284.0,768.6213695078159,1616.0
736.3364308187686,-750.3569181231423,729.5514981810132,-1284.0
727.6107205205554,-1284.0,765.074915785081,1616.0
707.9825415173344,-1284.0,791.2690187336425,1616.0
725.8864045098567,-1284.0,733.074872605709,-1076.5127394291053
745.3653424828997,152.53424828996776,815.4315687516626,1616.000000000001
798.2013884018978,1616.0000000000005,795.1663061318158,1616.0000000000005
745.2263748207556,138.6374820755609,771.7846016919974,1616.0
803.0145663524974,1616.0,773.8188316957745,1615.9999999999995
787.3785655248685,1616.0,684.9898768144707,-1284.0
718.1044345955482,-1284.0,748.4428419921481,460.28419921481463
663.4704760358088,-1284.0,694.8819628913604,-1284.0
669.1685380282435,-1284.0,738.6217230184269,-521.8276981573094
728.2793898941319,-1284.0,779.6884157982455,1615.9999999999995
731.6349915564584,-1220.500844354157,771.7778081615845,1616.0
716.2470021113448,-1284.0,766.3261855496579,1616.0
792.2611124427156,1616.0,773.2647333575956,1616.0
755.6695311678177,1182.9531167817695,681.2684739420924,-1284.0
716.3352687136297,-1284.0,702.2685451953867,-1284.0
659.5158059486995,-1284.0,759.7356816528759,1589.5681652875883
817.635318248309,1616.0,788.2762763422868,1616.0
657.4762394628805,-1284.0,706.0014523857084,-1284.0
667.5316908641199,-1284.0,806.8488252086615,1616.0
792.3171547720642,1616.0,768.0367170658167,1616.0
721.3246370388373,-1284.0,742.3291828877998,-151.08171122002113
772.0484992679055,1616.0,720.2648216869529,-1284.0
717.3228997350869,-1284.0,753.1734898179203,933.3489817920313
770.0488442629775,1616.0,701.5894370915149,-1284.0
683.4732125059394,-1284.0,690.8086580712074,-1284.0
821.0904919740744,1615.999999999999,813.3701186372139,1615.999999999999
723.094016733659,-1284.0,779.4329115587609,1616.0
746.698272759255,285.8272759255019,734.2846452407116,-955.5354759288402
731.9809481716906,-1185.9051828309443,732.1382750770662,-1170.1724922933831
738.6042868566306,-523.5713143369449,769.4633508633256,1616.0
712.4580746094849,-1284.0,744.7232645824192,88.32645824192332
717.8467264889246,-1284.0,756.9620771803935,1312.2077180393521
642.523594423489,-1284.0,870.2865523210503,1616.0
659.1315744324332,-1284.0,784.5522550966732,1616.0
750.7316867491511,689.1686749151095,783.9538816645123,1615.9999999999995
784.792633501788,1616.0,743.2887024165839,-55.129758341612614
729.3892349269325,-1284.0,757.9426859154156,1410.268591541561
820.6514740959501,1616.0,844.7730597321489,1616.0
806.4809816561443,1616.0,731.3997926954912,-1244.0207304508785
704.0719562364964,-1284.0,775.8259044244803,1616.0
808.2896695550128,1616.0,823.9018987464511,1616.0
719.6512906618836,-1284.0,781.4437306480082,1615.9999999999995
690.1126122491443,-1284.0,767.7334261247455,1616.0
732.72112747852,-1111.8872521480025,754.193880754156,1035.3880754155998
705.5469864221295,-1284.0,689.8025906354435,-1284.0
726.1647703578303,-1284.0,774.8075186515072,1615.9999999999995
645.5889486394723,-1284.0,750.7964153423331,695.6415342333148
746.9625594393833,312.25594393833126,798.3113692420662,1615.9999999999995
762.9824577086944,1616.0,706.9185469525595,-1284.0
679.0689352328179,-1284.0,760.6438081620636,1616.0
773.9337853209979,1616.0,824.4026663645689,1616.000000000001
742.2175463008944,-162.24536991056448,718.1996164573033,-1284.0
736.0201534830916,-781.9846516908424,782.6544479502213,1616.0
692.3879191080825,-1284.0,738.5008173416941,-533.9182658305926
687.2660042720505,-1284.0,775.2857788522706,1616.0
746.9687251259581,312.87251259581444,743.8770155357566,3.701553575664093
730.3717054638751,-1284.0,772.4758737404084,1616.0
695.9620597097379,-1284.0,740.5002935330307,-333.97064669693145
759.2834378392041,1544.3437839204112,751.765659017877,792.5659017877056
783.5818589712964,1615.9999999999995,789.6097037905038,1616.0
710.8341973831879,-1284.0,770.7970153986793,1616.0
741.4185305179683,-242.14694820317072,734.0428033088056,-979.719669119444
721.877939265275,-1284.0,756.3169246232771,1247.6924623277146
676.0040813099713,-1284.0,804.3291411919031,1616.0
719.339401785294,-1284.0,764.0897438371187,1616.0
752.8653216122539,902.5321612253865,705.0667335097257,-1284.0
794.0401713872646,1616.0000000000005,707.5887843332597,-1284.0
750.7558680330181,691.5868033018146,814.4584728907571,1616.0
763.0813568205268,1616.0,742.3778519920126,-146.21480079874482
756.795838111409,1295.5838111409012,802.8568319771556,1616.0
821.6540870741235,1616.000000000001,756.0023526067738,1216.2352606773798
758.4772663381997,1463.7266338199684,746.5775517350999,273.755173509986
772.0900214435053,1616.0,805.6094682143072,1616.0
748.3908829359387,455.0882935938748,773.511543252769,1616.0000000000005
725.9331909640823,-1284.0,696.6382468391279,-1284.0
746.440577830928,260.0577830927964,851.4814046575458,1616.0
749.7940730377343,595.4073037734279,809.2346734930961,1616.0
678.5581028895671,-1284.0,778.3384394489343,1616.0000000000005
755.147203635961,1130.7203635960977,730.8318532548547,-1284.0
717.7945687933138,-1284.0,743.2768620227386,-56.31379772614446
683.6731158133268,-1284.0,771.2479074253224,1616.0
705.4765304369004,-1284.0,796.9322361122481,1616.0
795.1887683851597,1615.9999999999995,802.6753291277483,1616.0
762.5021700806325,1616.0,775.4358302920517,1616.0000000000005
802.511849734456,1616.0,761.9914013930505,1616.0
718.1653659843012,-1284.0,772.4894532928473,1616.0000000000005
754.3701410542808,1053.0141054280793,786.4277830439163,1616.0000000000005
829.6572213648066,1616.0,780.0781724971387,1616.0
740.6730232911212,-316.69767088787603,748.4767692213794,463.67692213794135
812.1980760760193,1616.0,772.1850732802366,1616.0
666.160082879431,-1284.0,849.606041828082,1616.0
701.3864203736603,-1284.0,719.1196676083026,-1284.0
697.6942653500525,-1284.0,757.6810354115514,1384.103541155142
755.2578641177834,1141.7864117783356,713.3152679682397,-1284.0
722.5607940441968,-1284.0,726.4970983410032,-1284.0
744.4982844432888,65.82844432887532,751.7532242597405,791.3224259740477
665.7314274751714,-1284.0,700.2394519513296,-1284.0
714.9466856660637,-1284.0,788.5833656579189,1616.0
708.3916337705131,-1284.0,743.05078303576,-78.92169642400086
742.8858807403202,-95.41192596797964,741.5713857650544,-226.86142349455986
829.915921116802,1616.0,758.3128664367758,1447.2866436775835
780.0527060679952,1615.9999999999995,740.0770809752145,-376.29190247855286
710.9158707685192,-1284.0,778.2156156897465,1616.0
757.3720148889315,1353.2014888931517,772.8229371919915,1616.0
752.5946484582894,875.4648458289385,763.5978445785184,1616.0
687.7197011820157,-1284.0,760.7821975521551,1616.0
766.6841630477277,1616.0,708.1529157365716,-1284.0
764.2392815088969,1616.0,767.7370681935416,1616.0
780.4050922871642,1616.0000000000005,790.8538692627824,1616.0
760.2045436935847,1616.0,751.4965716113506,765.6571611350646
757.6569201516841,1381.6920151684062,782.9904379862235,1616.0
753.0978483011713,925.7848301171325,760.074759496535,1616.0
709.1007487051047,-1284.0,749.3256811869717,548.5681186971678
688.5777887722032,-1284.0,782.1824536080818,1615.9999999999995
741.3546905151463,-248.53094848536693,794.5491902091624,1616.0
721.0164249949028,-1284.0,846.2567636618734,1616.0
687.6255435102061,-1284.0,749.1180149406224,527.8014940622402
718.2195888404071,-1284.0,748.8502276743632,501.0227674363168
700.6215402839505,-1284.0,756.5155966628479,1267.5596662847884
693.7354921999132,-1284.0,753.7515778506817,991.1577850681656
708.6925620881073,-1284.0,803.2330261717847,1616.0
764.6588303689585,1616.0,803.5959504263527,1616.0
789.2321699003062,1616.0,773.5942025261901,1616.0000000000005
742.3723976955818,-146.76023044182466,760.5986362908945,1616.0
687.0109997746588,-1284.0,756.3115523591156,1247.155235911558
715.1554219685546,-1284.0,737.8819638635916,-595.8036136408364
767.7008485065681,1616.0,665.4130812274326,-1284.0
714.4832911597001,-1284.0,863.6579029023284,1616.0
717.6573421215421,-1284.0,731.2999120402552,-1254.0087959744792
698.3272257935892,-1284.0,802.4861017970386,1616.0
679.730365258959,-1284.0,700.5961727676629,-1284.0
763.3940014147264,1616.0,742.6422129096884,-119.77870903116036
780.5396345223896,1616.0,758.7780196995449,1493.801969954487
733.180642222469,-1065.9357777530968,767.1982843300165,1616.0
707.2858524808339,-1284.0,752.2210781504263,838.1078150426251
778.0236514659422,1616.0000000000005,768.6160278124055,1616.0
755.7441008818861,1190.4100881886084,792.2356253180095,1616.0000000000005
736.2147795446531,-762.5220455346916,762.7860006158716,1616.0
769.3164452970886,1616.0,830.6993901361002,1616.0
712.8828397142267,-1284.0,763.8950761383547,1616.0
741.628495480445,-221.15045195549465,682.6734526346551,-1284.0
820.6064006545708,1616.0,730.2264246329528,-1284.0
772.5969105754492,1616.0000000000005,719.1140077120984,-1284.0
748.2758464847693,443.58464847693176,743.8667909267708,2.679092677081826
698.2726620345071,-1284.0,730.2060515573331,-1284.0
736.0028245216521,-783.7175478347913,733.273533897776,-1056.646610222398
790.1485864373378,1616.0,693.3293884303957,-1284.0
713.2887087228792,-1284.0,775.0535943688898,1615.9999999999995
738.5866793976057,-525.3320602394265,707.3263292826939,-1284.0
759.4082979994995,1556.8297999499496,779.2821627700278,1616.0
734.9291852036496,-891.0814796350419,747.5647752224387,372.47752224386977
718.1896883407189,-1284.0,791.0540304965514,1616.0
786.7882134957932,1615.9999999999995,769.1056036253003,1616.0
710.8580076476126,-1284.0,721.9005480091602,-1284.0
673.672486444985,-1284.0,783.9027409163908,1616.0000000000005
766.8244739709519,1616.0,723.6649946197501,-1284.0
733.606964252163,-1023.3035747836961,815.3788273347798,1616.000000000001
799.3257690970004,1616.0,667.4805265822424,-1284.0
770.0991447348468,1616.0,751.2600367482427,742.0036748242669
768.7076754800441,1616.0,721.4136553448936,-1284.0
748.9577885328828,511.77885328827733,782.2359383297807,1616.0000000000005
739.6011587773518,-423.88412226482296,746.7758838580208,293.58838580208476
738.633506139574,-520.6493860425976,780.3107230003382,1616.0
750.7613858154133,692.1385815413291,705.6892173338996,-1284.0
726.6109059744639,-1284.0,807.5914623094143,1616.0
713.8850394497766,-1284.0,731.5137242522447,-1232.6275747755258
719.8907275601784,-1284.0,748.9052085886522,506.5208588652158
758.3983847001907,1455.8384700190718,812.4890385685496,1616.0
802.2184975081625,1616.0,751.4877232272345,764.7723227234483
699.8699470055029,-1284.0,799.8503702919539,1615.9999999999995
796.2046154663382,1615.9999999999995,768.0808407287535,1616.0
691.5124844821676,-1284.0,732.1860335573795,-1165.396644262054
746.4521330283121,261.2133028312119,771.000212837226,1616.0
753.5429644045668,970.296440456676,712.5313898121675,-1284.0
736.3300161840427,-750.9983815957266,823.5429869807718,1616.0
819.6557055231675,1616.0,747.0653790846767,322.53790846766924
720.4480014984,-1284.0,717.0336710631558,-1284.0
651.6780415244211,-1284.0,758.998439722257,1515.843972225699
659.6206570779646,-1284.0,726.4456150584404,-1284.0
760.1624624600261,1616.0,829.9707722736393,1616.0
769.4831613020655,1616.0,731.9268443251168,-1191.3155674883196
718.4159495570352,-1284.0,770.1226136943235,1616.0
707.1150581260558,-1284.0,799.4203381260046,1615.9999999999995
752.376207439801,853.6207439800964,809.0903601915786,1616.0
704.5513264759695,-1284.0,811.3937099257242,1616.0
738.951586231108,-488.8413768892033,764.0813832618131,1616.0
679.6959652430583,-1284.0,710.4310650771035,-1284.0
761.6083960133009,1616.0,754.5763956159212,1073.6395615921228
705.0031377560294,-1284.0,715.1770370139747,-1284.0
801.0044306862571,1616.0,736.8800707828902,-695.9929217109757
674.3461177267098,-1284.0,780.1228828667927,1616.0
715.7689267643792,-1284.0,801.7329767702328,1616.0
721.0001720024744,-1284.0,754.8294274090719,1098.9427409071855
786.8641188315199,1616.0000000000005,713.4631867643876,-1284.0
712.1599199692748,-1284.0,816.9773140287834,1616.0
729.6695429554485,-1284.0,764.1262086960398,1616.0
704.0497051489871,-1284.0,723.0574346466518,-1284.0
707.9292829432551,-1284.0,744.9162568784599,107.62568784598761
739.8550071534588,-398.4992846541186,727.1229773057961,-1284.0
644.9107295345503,-1284.0,774.2259396091039,1616.0000000000005
717.0274824222462,-1284.0,712.1951812745259,-1284.0
776.1961516128832,1615.9999999999995,769.0268894919452,1616.0
730.5822444500087,-1284.0,833.3638819339286,1616.0
709.3322350693719,-1284.0,750.7778941517597,693.789415175971
712.207983274229,-1284.0,736.9104927479635,-692.9507252036469
741.5472065959572,-229.27934040428363,786.2115011068871,1616.0000000000005
755.2767979833912,1143.6797983391248,824.968598949773,1616.0
772.3269240962599,1616.0000000000005,687.8304593595091,-1284.0
735.611607584375,-822.8392415625049,731.2584789581091,-1258.1521041890906
681.8787037528903,-1284.0,703.4715471211382,-1284.0
753.1865456074551,934.6545607455059,757.8121755743535,1397.2175574353546
782.2169374367471,1616.0000000000005,792.4031174368254,1616.0
716.3809945923294,-1284.0,709.7924115125934,-1284.0
749.150395232052,531.0395232052006,756.3551785676042,1251.5178567604185
792.7809934916388,1616.0,724.0417013328986,-1284.0
730.6071423305496,-1284.0,758.353548938201,1451.3548938201016
715.611077205881,-1284.0,753.076634654125,923.6634654124973
704.3177342745071,-1284.0,769.073331379746,1616.0
707.8006743476672,-1284.0,710.9206031853811,-1284.0
755.6085041225058,1176.8504122505792,822.078849586578,1616.0
721.2055006228775,-1284.0,739.0577885758112,-478.22114241888266
715.7563103544138,-1284.0,745.9020002928287,206.20002928286885
762.4518933826674,1616.0,673.1092299242499,-1284.0
783.3475956617584,1616.0000000000005,758.6317466894458,1479.1746689445777
806.4436199973125,1616.0,761.8480760525597,1616.0
725.3771616028827,-1284.0,776.2066012408719,1615.9999999999995
720.4642479933178,-1284.0,705.2999463643137,-1284.0
764.377531801423,1616.0,801.4018040055198,1616.0
702.187200282047,-1284.0,771.0576842785672,1616.0
727.3409971230006,-1284.0,713.5964303340758,-1284.0
730.4897919658079,-1284.0,693.2652537000333,-1284.0
738.9410046281614,-489.89953718385914,687.4060633996708,-1284.0
740.4462588552285,-339.3741144771493,793.2506869989425,1616.0
744.1049430498007,26.494304980068137,811.2916427898828,1616.0
746.5381321096755,269.813210967553,786.8306983485012,1616.0000000000005
695.375708034577,-1284.0,769.4558336061286,1616.0
763.8865454515822,1616.0,733.6524983984006,-1018.7501601599447
686.1955043095708,-1284.0,786.2142100207553,1615.9999999999995
713.4484730044072,-1284.0,732.295274511812,-1154.4725488188046
764.6734569494687,1616.0,769.4289460588162,1616.0
739.7143871077011,-412.56128922989,774.5504048220874,1615.9999999999995
746.507197183098,266.71971830980146,678.8306429597876,-1284.0
746.8937617355841,305.3761735584121,701.2447900518325,-1284.0
731.8211144318558,-1201.888556814421,682.6462398476029,-1284.0
724.5842306431795,-1284.0,757.4692850156472,1362.9285015647188
744.9846192642026,114.46192642025926,726.9315516072514,-1284.0
740.9409041505447,-289.9095849455275,737.559023846459,-628.0976153540987
784.6578153723502,1616.0000000000005,782.356672918188,1616.0
704.0665403033526,-1284.0,749.9934786521393,615.3478652139288
703.3604956479551,-1284.0,813.8804962441974,1616.0
700.6618705289413,-1284.0,793.6215415634006,1616.0
686.2576038356314,-1284.0,667.3780409518108,-1284.0
689.6106915539773,-1284.0,816.8037169578539,1616.0
677.1622330324248,-1284.0,711.7517941092915,-1284.0
700.7640548752394,-1284.0,777.1900448831143,1616.0
716.0310836264205,-1284.0,690.9140055398586,-1284.0
749.9100297551548,607.0029755154824,714.0261386041707,-1284.0
778.1434879985774,1615.9999999999995,826.5011237065964,1616.0
697.3743624940336,-1284.0,766.5419736690868,1616.0
642.6620274130397,-1284.0,786.3592222045037,1615.9999999999995
712.3561697874087,-1284.0,782.9995092028324,1616.0000000000005
754.5875427370908,1074.7542737090757,749.9250142906301,608.5014290630088
709.1061144898308,-1284.0,637.7758756908823,-1284.0
724.4073468967904,-1284.0,680.1915293683676,-1284.0
743.3176301170488,-52.23698829512068,761.9546723002846,1616.0
780.9168399427546,1615.9999999999995,799.4591267602847,1615.9999999999995
805.408535708829,1616.0,856.0180786885397,1616.0
746.9394343894741,309.94343894740587,782.7715648492449,1616.0
729.5597910090784,-1284.0,726.2944206518833,-1284.0
753.5658791499288,972.5879149928833,707.8087670687771,-1284.0
680.7282743559027,-1284.0,827.9188923867432,1616.0
745.2492818948132,140.928189481318,785.9344265949396,1616.0
715.5306848019604,-1284.0,719.1339248533429,-1284.0
746.501278802567,266.1278802566958,768.5001576834401,1616.0
790.2754327815458,1616.0,800.6963213628882,1616.0000000000005
791.9353202685911,1616.0,740.6082737061669,-323.17262938331305
698.538616531657,-1284.0,724.1902505079055,-1284.0
726.5992546519182,-1284.0,817.6826489820221,1616.000000000001
690.0465474214742,-1284.0,767.2845155173754,1616.0
675.4560403752738,-1284.0,804.5425992293439,1616.0
764.1522421783345,1616.0,826.6959482960389,1616.0
732.7055206946761,-1113.4479305323875,690.954830727249,-1284.0
737.6271466209212,-621.2853379078833,820.2016411715377,1616.0
759.6982005723972,1585.820057239724,689.591384750179,-1284.0
705.4985265313294,-1284.0,805.261490469486,1616.0
766.6079191780962,1616.0,749.6212218601609,578.1221860160858
747.9658788411109,412.5878841110907,719.4336872770126,-1284.0
649.9861787624714,-1284.0,746.5593644134808,271.93644134808073
793.7895044749687,1616.0,757.9453385425054,1410.5338542505397
713.3841006427285,-1284.0,738.6642796097497,-517.5720390250344
714.6214770579397,-1284.0,769.4693086052515,1616.0
781.523894759956,1616.0,788.7294166317229,1616.0
743.5903197445699,-24.968025543008935,726.4679833934642,-1284.0
767.6061785441167,1616.0,693.956115342233,-1284.0
706.9158319299163,-1284.0,835.8495872517112,1616.000000000001
710.3348729199419,-1284.0,778.3758562112167,1615.9999999999995
710.6315288309177,-1284.0,747.521820578055,368.1820578054985
700.7539511976723,-1284.0,708.2194337522085,-1284.0
748.2266278269367,438.6627826936692,691.9461451688101,-1284.0
745.2559385400883,141.5938540088323,785.5715464572784,1616.0
703.8232727781875,-1284.0,775.9201032436054,1616.0
714.4399446393218,-1284.0,826.312016095844,1616.000000000001
715.9964245123592,-1284.0,764.1884051387532,1616.0
724.8417967757941,-1284.0,735.3556002844185,-848.4399715581471
782.5602256871858,1615.9999999999995,766.0577315629796,1616.0
710.8515568183475,-1284.0,779.3483274180674,1616.0
692.4650063194745,-1284.0,796.0764771356974,1616.0
696.7943812061101,-1284.0,708.5447039669253,-1284.0
777.7707515617942,1616.0,785.2644024044187,1616.0
687.7865516776558,-1284.0,721.5361963638646,-1284.0
755.8091471684636,1196.9147168463596,808.191745296281,1616.0
700.9107112830865,-1284.0,847.9306670789454,1616.0
739.0991448967478,-474.08551032521837,768.0115121937108,1616.0
777.059292272611,1616.0,729.4839087088656,-1284.0
683.8655369608708,-1284.0,779.8032917412659,1616.0
745.5151843739244,167.51843739243986,730.0869269534656,-1284.0
743.3017338326556,-53.826616734439995,768.0558528523729,1616.0
728.5089130008417,-1284.0,707.3847861917296,-1284.0
734.0086325342974,-983.1367465702638,740.0296826553529,-381.0317344647128
704.5151665288546,-1284.0,730.6060395438855,-1284.0
703.530911457695,-1284.0,812.1212806532865,1616.0
788.6041974405441,1616.0,781.9612095015215,1615.9999999999995
787.8938916515272,1616.0,665.0560645173205,-1284.0
713.8707270954714,-1284.0,771.6983113218583,1616.0
738.2094420733015,-563.0557926698511,757.5646639553679,1372.4663955367905
683.0223530604483,-1284.0,828.7560221797802,1616.0
713.9023804456755,-1284.0,747.8090526746513,396.9052674651298
701.1901478922952,-1284.0,728.2878288495409,-1284.0
686.7252707024111,-1284.0,775.9863314721903,1615.9999999999995
747.4512980599005,361.1298059900523,734.9797791798742,-886.0220820125814
738.3091980341533,-553.0801965846731,744.5258566089756,68.58566089755732
697.7011312076726,-1284.0,769.7813865490485,1616.0
695.0054256077102,-1284.0,820.5593871909382,1616.0
732.479001977237,-1136.0998022763024,763.1801318128641,1616.0
781.5056701825683,1616.0,764.5146392326576,1616.0
713.4592819798135,-1284.0,734.66221516131,-917.7784838690027
756.086881014126,1224.6881014125993,697.0807359860261,-1284.0
733.3965196135495,-1044.3480386450542,843.4785859200127,1616.0
785.3237700449041,1615.9999999999995,731.3688567272214,-1247.1143272778559
686.301446552732,-1284.0,804.3935113250365,1616.0
663.7175823885631,-1284.0,714.6867479476061,-1284.0
742.3045305909324,-153.54694090676412,711.2078993984111,-1284.0
718.4547285762144,-1284.0,700.6889104900652,-1284.0
694.8357083386086,-1284.0,745.9029419192243,206.2941919224304
731.5661808057954,-1227.3819194204602,720.8415767222496,-1284.0
727.1398252720318,-1284.0,729.888243383485,-1284.0
712.0850355031101,-1284.0,705.5955344629747,-1284.0
721.804632851829,-1284.0,710.2650622194817,-1284.0
668.5873182135588,-1284.0,765.233296569919,1616.0
750.807548734374,696.7548734373995,759.605643652557,1576.5643652556978
724.246797654845,-1284.0,708.2198753116282,-1284.0
702.9346593517827,-1284.0,775.0308765533796,1616.0
760.4246089514431,1616.0,739.2764893380809,-456.35106619191356
746.6635222073776,282.3522207377582,791.1022893465613,1616.0
747.2571826050748,341.71826050748314,773.3410751654625,1615.9999999999995
787.5997880994806,1615.9999999999995,727.6346964921754,-1284.0
802.7767462917868,1616.0,738.9102219541235,-492.9778045876528
732.9933910047971,-1084.6608995202896,809.7764470449118,1616.0
666.0697102872382,-1284.0,768.6446499784108,1616.0
703.9160338783444,-1284.0,770.9041786441194,1616.0
807.5076728790704,1616.0,688.1630395064592,-1284.0
727.0661118232387,-1284.0,861.2599628611498,1616.0
748.5985425540216,475.85425540216056,767.322137129291,1616.0
661.6589516360698,-1284.0,779.6827031803231,1616.0000000000005
694.3347571050564,-1284.0,729.2664450053786,-1284.0
683.6525935314219,-1284.0,768.5670785668482,1616.0
737.0075247847693,-683.2475215230684,721.6510046563562,-1284.0
739.9437437188645,-389.6256281135461,753.7218058786126,988.1805878612599
744.0270969012319,18.709690123185737,800.7862450675126,1615.9999999999995
724.9417283147959,-1284.0,786.5972629780331,1616.0
776.4714612026038,1615.9999999999995,753.7407649350264,990.0764935026391
690.7961761881423,-1284.0,740.6903175828103,-314.96824171897197
778.9880891607863,1616.0,764.9992064788302,1616.0
728.5484993462368,-1284.0,756.6154847100836,1277.5484710083592
726.8385118673389,-1284.0,683.6363793482848,-1284.0
757.549277870356,1370.9277870356036,758.6941550237156,1485.4155023715552
748.607249519019,476.72495190189784,846.463998594596,1616.0
731.9731276070224,-1186.6872392977566,776.1986416775254,1615.9999999999995
855.7070623938481,1616.0,752.688403543374,884.8403543373965
728.723253869646,-1284.0,793.9075472904563,1616.0
701.8644645008811,-1284.0,770.8141990183534,1616.0
696.7300034601117,-1284.0,786.7610741707025,1616.0000000000005
762.5490453065711,1616.0,709.927853063415,-1284.0
740.7027779962273,-313.7222003772731,686.6482971894483,-1284.0
827.1884578376868,1616.0,720.0447930171666,-1284.0
722.0042038244784,-1284.0,694.9548080981263,-1284.0
720.2227806944239,-1284.0,726.3463723777825,-1284.0
776.6940468096686,1616.0,733.1538169976895,-1068.6183002310454
755.629677355429,1178.9677355428953,784.5426777871262,1616.0
757.5339291815573,1369.3929181557255,817.4999825940713,1616.0
752.130777497262,829.0777497261988,771.6308242478129,1616.0
732.2018345951226,-1163.816540487741,721.0311568303697,-1284.0
