contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,expiry
SPY260626P00645000,2026-05-12 15:37:35+00:00,645.0,2.26,0.0,0.0,0.0,0.0,27.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00650000,2026-05-12 18:29:14+00:00,650.0,2.1,0.0,0.0,0.0,0.0,75.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00655000,2026-05-12 18:36:54+00:00,655.0,2.3,0.0,0.0,0.0,0.0,83.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00660000,2026-05-12 20:07:16+00:00,660.0,2.43,0.0,0.0,0.0,0.0,256.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00665000,2026-05-12 20:07:16+00:00,665.0,2.7,0.0,0.0,0.0,0.0,98.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00670000,2026-05-12 19:49:48+00:00,670.0,2.99,0.0,0.0,0.0,0.0,112.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00675000,2026-05-12 20:05:57+00:00,675.0,3.32,0.0,0.0,0.0,0.0,132.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00680000,2026-05-12 20:05:44+00:00,680.0,3.7,0.0,0.0,0.0,0.0,215.0,0.0,0.062509375,False,REGULAR,USD,put,2026-06-26
SPY260626P00685000,2026-05-12 19:59:51+00:00,685.0,4.04,0.0,0.0,0.0,0.0,254.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00690000,2026-05-12 19:58:28+00:00,690.0,4.5,0.0,0.0,0.0,0.0,596.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00695000,2026-05-12 19:53:52+00:00,695.0,5.03,0.0,0.0,0.0,0.0,354.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00700000,2026-05-12 19:59:51+00:00,700.0,5.69,0.0,0.0,0.0,0.0,182.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00702000,2026-05-12 20:12:59+00:00,702.0,6.16,0.0,0.0,0.0,0.0,58.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00703000,2026-05-12 19:53:52+00:00,703.0,6.02,0.0,0.0,0.0,0.0,16.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00704000,2026-05-12 19:21:35+00:00,704.0,6.55,0.0,0.0,0.0,0.0,30.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00705000,2026-05-12 20:11:53+00:00,705.0,6.61,0.0,0.0,0.0,0.0,40.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00706000,2026-05-12 18:26:42+00:00,706.0,6.89,0.0,0.0,0.0,0.0,7.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00708000,2026-05-12 15:57:05+00:00,708.0,8.31,0.0,0.0,0.0,0.0,30.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00709000,2026-05-12 19:48:42+00:00,709.0,7.14,0.0,0.0,0.0,0.0,27.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00710000,2026-05-12 19:34:35+00:00,710.0,7.28,0.0,0.0,0.0,0.0,210.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00711000,2026-05-12 19:50:08+00:00,711.0,7.42,0.0,0.0,0.0,0.0,5.0,0.0,0.0312596875,False,REGULAR,USD,put,2026-06-26
SPY260626P00712000,2026-05-12 15:56:02+00:00,712.0,9.08,0.0,0.0,0.0,0.0,13.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00713000,2026-05-12 19:41:01+00:00,713.0,7.93,0.0,0.0,0.0,0.0,7.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00714000,2026-05-12 19:55:41+00:00,714.0,7.97,0.0,0.0,0.0,0.0,19.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00715000,2026-05-12 20:00:44+00:00,715.0,8.23,0.0,0.0,0.0,0.0,127.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00717000,2026-05-12 19:57:20+00:00,717.0,8.6,0.0,0.0,0.0,0.0,38.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00718000,2026-05-12 17:56:43+00:00,718.0,9.7,0.0,0.0,0.0,0.0,99.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00719000,2026-05-12 19:50:10+00:00,719.0,9.06,0.0,0.0,0.0,0.0,28.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00720000,2026-05-12 19:52:35+00:00,720.0,9.26,0.0,0.0,0.0,0.0,223.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00721000,2026-05-12 16:13:55+00:00,721.0,11.14,0.0,0.0,0.0,0.0,21.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00722000,2026-05-12 19:22:03+00:00,722.0,10.2,0.0,0.0,0.0,0.0,1.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00723000,2026-05-12 18:47:17+00:00,723.0,10.7,0.0,0.0,0.0,0.0,17.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00724000,2026-05-12 19:47:24+00:00,724.0,10.41,0.0,0.0,0.0,0.0,12.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00725000,2026-05-12 19:47:24+00:00,725.0,10.68,0.0,0.0,0.0,0.0,61.0,0.0,0.015634843750000002,False,REGULAR,USD,put,2026-06-26
SPY260626P00726000,2026-05-12 18:04:21+00:00,726.0,11.8,0.0,0.0,0.0,0.0,3.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00727000,2026-05-12 15:01:16+00:00,727.0,13.04,0.0,0.0,0.0,0.0,6.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00728000,2026-05-12 19:11:21+00:00,728.0,11.85,0.0,0.0,0.0,0.0,203.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00729000,2026-05-12 19:30:12+00:00,729.0,12.05,0.0,0.0,0.0,0.0,19.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00730000,2026-05-12 19:34:35+00:00,730.0,12.11,0.0,0.0,0.0,0.0,57.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00731000,2026-05-12 19:40:21+00:00,731.0,12.52,0.0,0.0,0.0,0.0,139.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00732000,2026-05-12 20:08:21+00:00,732.0,12.99,0.0,0.0,0.0,0.0,251.0,0.0,0.007822421875,False,REGULAR,USD,put,2026-06-26
SPY260626P00733000,2026-05-12 20:10:14+00:00,733.0,13.3,0.0,0.0,0.0,0.0,353.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-26
SPY260626P00734000,2026-05-12 18:58:00+00:00,734.0,14.06,0.0,0.0,0.0,0.0,66.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-26
SPY260626P00735000,2026-05-12 20:07:58+00:00,735.0,14.01,0.0,0.0,0.0,0.0,198.0,0.0,0.0039162109375,False,REGULAR,USD,put,2026-06-26
SPY260626P00736000,2026-05-12 20:03:48+00:00,736.0,14.39,0.0,0.0,0.0,0.0,139.0,0.0,0.00196310546875,False,REGULAR,USD,put,2026-06-26
SPY260626P00737000,2026-05-12 19:44:01+00:00,737.0,14.58,0.0,0.0,0.0,0.0,22.0,0.0,0.000986552734375,False,REGULAR,USD,put,2026-06-26
SPY260626P00738000,2026-05-12 19:36:51+00:00,738.0,15.05,0.0,0.0,0.0,0.0,9.0,0.0,0.00025413818359375,False,REGULAR,USD,put,2026-06-26
SPY260626P00740000,2026-05-12 20:00:44+00:00,740.0,15.81,0.0,0.0,0.0,0.0,119.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260626P00741000,2026-05-12 19:54:01+00:00,741.0,15.9,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260626P00745000,2026-05-12 18:11:34+00:00,745.0,19.67,0.0,0.0,0.0,0.0,28.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260626P00746000,2026-05-12 18:38:23+00:00,746.0,19.36,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260626P00747000,2026-05-12 19:56:56+00:00,747.0,18.74,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260626P00748000,2026-05-12 19:56:56+00:00,748.0,19.26,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-06-26
SPY260630C00410000,2026-04-29 14:52:35+00:00,410.0,304.2,0.0,0.0,0.0,0.0,158.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00420000,2026-03-27 13:55:19+00:00,420.0,225.05,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00430000,2025-07-25 17:59:24+00:00,430.0,224.23,0.0,0.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00440000,2026-03-06 14:41:07+00:00,440.0,236.29,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00445000,2026-02-18 15:15:33+00:00,445.0,248.48,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00450000,2026-03-30 13:40:11+00:00,450.0,194.08,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00455000,2026-02-18 20:06:01+00:00,455.0,235.98,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00460000,2026-02-20 16:31:33+00:00,460.0,232.17,202.01,205.28,0.0,0.0,13.0,13.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00470000,2026-04-06 13:42:49+00:00,470.0,192.33,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00475000,2026-03-02 15:38:31+00:00,475.0,214.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00480000,2025-12-18 14:46:48+00:00,480.0,206.0,217.38,220.69,0.0,0.0,7.0,10.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00485000,2026-04-06 14:33:22+00:00,485.0,179.25,0.0,0.0,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00490000,2026-04-14 13:37:02+00:00,490.0,202.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00495000,2026-03-20 15:05:30+00:00,495.0,165.67,217.58,221.0,0.0,0.0,11.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00500000,2026-05-01 17:34:43+00:00,500.0,226.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00505000,2026-04-20 19:00:03+00:00,505.0,206.99,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00509000,2026-04-23 17:53:25+00:00,509.0,200.69,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00510000,2026-05-08 17:01:08+00:00,510.0,229.58,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00515000,2026-05-05 17:29:19+00:00,515.0,211.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00520000,2026-05-06 16:03:33+00:00,520.0,214.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00523000,2026-04-23 17:53:29+00:00,523.0,187.44,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00525000,2026-04-08 14:55:25+00:00,525.0,154.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00530000,2026-04-21 19:16:53+00:00,530.0,180.82,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00535000,2026-04-20 18:51:51+00:00,535.0,178.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00536000,2026-04-17 17:51:09+00:00,536.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00537000,2026-05-04 14:23:48+00:00,537.0,187.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00540000,2026-04-22 18:00:23+00:00,540.0,174.63,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00545000,2026-04-24 13:33:42+00:00,545.0,169.44,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00550000,2026-05-12 19:12:18+00:00,550.0,189.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00551000,2026-04-28 14:54:37+00:00,551.0,162.84,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00554000,2026-03-26 17:41:11+00:00,554.0,106.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00555000,2026-05-07 14:49:26+00:00,555.0,182.93,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00556000,2026-02-17 15:35:16+00:00,556.0,132.14,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00557000,2026-04-29 18:31:01+00:00,557.0,156.25,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00558000,2026-04-01 14:39:23+00:00,558.0,108.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00559000,2026-04-22 18:25:00+00:00,559.0,155.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00560000,2026-05-12 13:59:17+00:00,560.0,178.07,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00561000,2026-04-22 19:01:31+00:00,561.0,153.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00562000,2026-02-05 18:54:03+00:00,562.0,128.73,109.89,113.24,0.0,0.0,4.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00563000,2026-04-02 14:37:13+00:00,563.0,103.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00564000,2025-09-10 14:05:32+00:00,564.0,115.68,115.4,118.68,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00565000,2026-05-07 14:53:00+00:00,565.0,172.94,0.0,0.0,0.0,0.0,15.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00566000,2025-10-24 13:54:28+00:00,566.0,132.89,128.52,129.43,0.0,0.0,1.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00568000,2026-04-21 15:02:53+00:00,568.0,144.16,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00569000,2026-04-16 20:04:15+00:00,569.0,138.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00570000,2026-05-12 15:41:33+00:00,570.0,166.05,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00571000,2025-11-19 19:10:26+00:00,571.0,114.94,133.63,136.99,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00572000,2026-02-06 19:27:14+00:00,572.0,129.27,101.61,103.59,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00573000,2025-11-19 19:10:26+00:00,573.0,113.25,131.8,135.16,0.0,0.0,2.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00574000,2026-03-16 19:10:01+00:00,574.0,108.41,140.06,143.51,0.0,0.0,4.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00575000,2026-05-07 17:26:01+00:00,575.0,159.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00576000,2025-09-29 19:21:04+00:00,576.0,113.95,131.24,136.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00577000,2026-03-24 14:39:40+00:00,577.0,90.28,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00578000,2026-04-13 19:05:50+00:00,578.0,112.15,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00579000,2026-04-08 13:36:46+00:00,579.0,104.48,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00580000,2026-05-12 15:23:37+00:00,580.0,156.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00581000,2026-03-26 15:24:49+00:00,581.0,85.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00582000,2026-01-21 20:12:03+00:00,582.0,119.7,105.71,109.23,0.0,0.0,2.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00583000,2026-04-07 19:23:31+00:00,583.0,85.77,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00584000,2026-03-16 19:10:01+00:00,584.0,99.37,130.36,133.82,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00585000,2026-05-12 19:01:49+00:00,585.0,154.37,0.0,0.0,0.0,0.0,34.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00586000,2026-03-12 19:54:25+00:00,586.0,94.33,128.42,131.89,0.0,0.0,3.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00587000,2026-03-26 15:44:36+00:00,587.0,80.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00588000,2026-04-29 18:32:17+00:00,588.0,125.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00589000,2026-01-26 15:16:16+00:00,589.0,117.85,100.12,102.56,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00590000,2026-05-12 19:29:02+00:00,590.0,150.22,0.0,0.0,0.0,0.0,34.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00591000,2026-04-21 15:43:22+00:00,591.0,121.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00592000,2026-04-17 13:59:20+00:00,592.0,120.54,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00593000,2026-04-21 14:05:00+00:00,593.0,123.97,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00594000,2026-04-13 19:20:47+00:00,594.0,97.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00595000,2026-05-11 19:02:33+00:00,595.0,147.14,0.0,0.0,0.0,0.0,9.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00596000,2026-04-22 19:20:50+00:00,596.0,119.8,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00597000,2026-04-29 14:36:16+00:00,597.0,119.84,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00598000,2026-04-20 13:54:51+00:00,598.0,117.55,0.0,0.0,0.0,0.0,16.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00599000,2026-04-22 20:08:31+00:00,599.0,118.31,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00600000,2026-05-11 19:40:16+00:00,600.0,141.4,0.0,0.0,0.0,0.0,80.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00601000,2026-04-01 17:47:05+00:00,601.0,71.45,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00602000,2026-05-12 15:27:13+00:00,602.0,133.94,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00603000,2026-05-04 14:14:30+00:00,603.0,122.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00604000,2026-04-07 16:27:45+00:00,604.0,67.28,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00605000,2026-05-12 19:25:08+00:00,605.0,135.1,0.0,0.0,0.0,0.0,34.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00606000,2026-01-27 14:53:30+00:00,606.0,104.6,85.28,87.56,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00607000,2026-04-23 17:53:21+00:00,607.0,105.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00608000,2026-05-11 13:44:41+00:00,608.0,133.77,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00609000,2026-04-10 19:57:14+00:00,609.0,80.64,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00610000,2026-05-11 18:57:27+00:00,610.0,133.07,0.0,0.0,0.0,0.0,20.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00611000,2026-05-01 15:43:54+00:00,611.0,117.51,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00612000,2026-04-24 17:20:13+00:00,612.0,107.61,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00613000,2026-01-16 20:59:55+00:00,613.0,96.5,79.31,81.51,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00614000,2026-04-15 14:41:46+00:00,614.0,90.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00615000,2026-05-12 13:50:20+00:00,615.0,126.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00616000,2026-04-22 13:57:28+00:00,616.0,101.43,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00617000,2026-05-12 17:51:35+00:00,617.0,121.36,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00618000,2026-05-07 17:38:11+00:00,618.0,117.56,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00619000,2026-04-30 18:58:19+00:00,619.0,104.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00620000,2026-05-12 14:21:14+00:00,620.0,119.74,0.0,0.0,0.0,0.0,81.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00621000,2026-04-22 15:23:32+00:00,621.0,96.7,0.0,0.0,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00622000,2026-04-15 19:05:29+00:00,622.0,86.27,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00623000,2026-04-14 15:49:09+00:00,623.0,78.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00624000,2026-04-15 16:14:04+00:00,624.0,82.19,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00625000,2026-05-11 18:58:39+00:00,625.0,118.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
SPY260630C00626000,2026-04-17 16:57:26+00:00,626.0,93.68,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-06-30
