Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-04-01,523.8300170898438,524.3800048828125,520.969970703125,522.1599731445312,509.7541198730469,62477500,0.0,0.0,0.0
2024-04-02,518.239990234375,518.97998046875,516.47998046875,518.8400268554688,506.51300048828125,74230300,0.0,0.0,0.0
2024-04-03,517.719970703125,520.9500122070312,517.6699829101562,519.4099731445312,507.0694274902344,59155800,0.0,0.0,0.0
2024-04-04,523.52001953125,523.8699951171875,512.760009765625,513.0700073242188,500.8800964355469,96858100,0.0,0.0,0.0
2024-04-05,514.4600219726562,520.4400024414062,514.010009765625,518.4299926757812,506.11273193359375,74546500,0.0,0.0,0.0
2024-04-08,519.1500244140625,520.1799926757812,517.8900146484375,518.719970703125,506.3958435058594,48401800,0.0,0.0,0.0
2024-04-09,520.5,520.75,514.3499755859375,519.3200073242188,506.9815979003906,68049200,0.0,0.0,0.0
2024-04-10,513.47998046875,516.1599731445312,512.0900268554688,514.1199951171875,501.9051208496094,82652800,0.0,0.0,0.0
2024-04-11,515.6799926757812,519.47998046875,512.0800170898438,518.0,505.6929931640625,70099000,0.0,0.0,0.0
2024-04-12,514.3699951171875,515.8200073242188,509.0799865722656,510.8500061035156,498.7128601074219,92561100,0.0,0.0,0.0
2024-04-15,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,492.4649353027344,92101400,0.0,0.0,0.0
2024-04-16,504.94000244140625,506.5,502.2099914550781,503.5299987792969,491.56671142578125,73484000,0.0,0.0,0.0
2024-04-17,506.04998779296875,506.2200012207031,499.1199951171875,500.54998779296875,488.6575927734375,75910300,0.0,0.0,0.0
2024-04-18,501.9800109863281,504.1300048828125,498.55999755859375,499.5199890136719,487.65203857421875,74548100,0.0,0.0,0.0
2024-04-19,499.44000244140625,500.4599914550781,493.8599853515625,495.1600036621094,483.3955993652344,102212600,0.0,0.0,0.0
2024-04-22,497.8299865722656,502.3800048828125,495.42999267578125,499.7200012207031,487.8472595214844,67961000,0.0,0.0,0.0
2024-04-23,501.7799987792969,506.0899963378906,499.5299987792969,505.6499938964844,493.6363830566406,64633600,0.0,0.0,0.0
2024-04-24,506.55999755859375,507.3699951171875,503.1300048828125,505.4100036621094,493.402099609375,55928100,0.0,0.0,0.0
2024-04-25,499.17999267578125,504.2699890136719,497.489990234375,503.489990234375,491.5276794433594,69122400,0.0,0.0,0.0
2024-04-26,506.3500061035156,509.8800048828125,505.70001220703125,508.260009765625,496.1843566894531,64306100,0.0,0.0,0.0
2024-04-29,510.0899963378906,510.75,507.25,510.05999755859375,497.9416198730469,46415400,0.0,0.0,0.0
2024-04-30,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,490.0535583496094,77483600,0.0,0.0,0.0
2024-05-01,501.3800048828125,508.19000244140625,499.8699951171875,500.3500061035156,488.4623107910156,80242800,0.0,0.0,0.0
2024-05-02,504.1499938964844,505.8900146484375,499.54998779296875,505.0299987792969,493.0311279296875,62550200,0.0,0.0,0.0
2024-05-03,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,499.14239501953125,72756700,0.0,0.0,0.0
2024-05-06,513.75,516.6099853515625,513.2999877929688,516.5700073242188,504.2969055175781,47264700,0.0,0.0,0.0
2024-05-07,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,504.85345458984375,52561300,0.0,0.0,0.0
