Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,log_return,rv20,rv60,rv120,ma20,ma60
2024-11-26,598.7999877929688,601.3300170898438,598.0700073242188,600.6500244140625,590.0753784179688,45621300,0.0,0.0,0.0,0.005207902033243618,0.14216608277091153,0.11619968046838981,0.1352941283171409,588.9650024414062,576.2879994710287
2024-11-27,600.4600219726562,600.8499755859375,597.280029296875,598.8300170898438,588.2874755859375,34000200,0.0,0.0,0.0,-0.0030346627838302746,0.1421681600647934,0.11634231319975707,0.13538197797863372,589.9060028076171,577.0859995524089
2024-11-29,599.6599731445312,603.3499755859375,599.3800048828125,602.5499877929688,591.9420166015625,30177400,0.0,0.0,0.0,0.00619284918482512,0.1182081981078989,0.11647465456438906,0.13556033269757436,591.6015014648438,577.9683329264323
2024-12-02,602.969970703125,604.3200073242188,602.469970703125,603.6300048828125,593.0029296875,31746000,0.0,0.0,0.0,0.0017908063224980327,0.11816320973566836,0.10990357588245235,0.13554957815911978,593.2310028076172,579.0228332519531
2024-12-03,603.3900146484375,604.1599731445312,602.3400268554688,603.9099731445312,593.2780151367188,26906600,0.0,0.0,0.0,0.0004637002034376687,0.11707396779948867,0.10821431464595228,0.13514174636611853,594.936001586914,579.9811665852865
2024-12-04,605.6300048828125,607.9099731445312,604.9500122070312,607.6599731445312,596.9619750976562,42787600,0.0,0.0,0.0,0.006190335088049891,0.11280666198732994,0.10847496046411799,0.13534931688273408,596.483999633789,580.962333170573
2024-12-05,607.6599731445312,608.47998046875,606.2999877929688,606.6599731445312,595.9794921875,28762200,0.0,0.0,0.0,-0.0016470127648157316,0.0782455727093105,0.10721667327061161,0.13540068168541863,597.2649993896484,581.8329996744792
2024-12-06,607.4400024414062,609.0700073242188,607.02001953125,607.8099975585938,597.109375,31241500,0.0,0.0,0.0,0.0018938710475220276,0.07457652974771324,0.10625663431297404,0.13502188648249736,597.875,582.6449991861979
2024-12-09,607.6900024414062,607.8599853515625,604.0800170898438,604.6799926757812,594.0344848632812,34742700,0.0,0.0,0.0,-0.005162948743187375,0.07656911405881585,0.10679020887802232,0.13528220886270875,598.1994995117187,583.3561655680338
2024-12-10,605.3699951171875,605.7999877929688,602.1300048828125,602.7999877929688,592.1875610351562,37234500,0.0,0.0,0.0,-0.003113933866162911,0.07763142593230003,0.1071568106155977,0.1353051833890138,598.401498413086,584.0221649169922
2024-12-11,605.780029296875,608.4299926757812,605.5,607.4600219726562,596.7654418945312,28677700,0.0,0.0,0.0,0.007700919095089764,0.08068988184966563,0.10798226647458965,0.1354411288031102,598.9294982910156,584.7619984944662
2024-12-12,606.5800170898438,607.1599731445312,604.3300170898438,604.3300170898438,593.690673828125,31543800,0.0,0.0,0.0,-0.00516593096615969,0.08349820799015106,0.10844284210988425,0.1355937804330767,599.2864990234375,585.4774983723959
2024-12-13,606.4000244140625,607.1300048828125,602.8099975585938,604.2100219726562,593.57275390625,35904700,0.0,0.0,0.0,-0.00019857863819705597,0.07934767303351313,0.10342101147920556,0.13553420396754082,599.8295013427735,586.0313323974609
2024-12-16,606.0,607.780029296875,605.2100219726562,606.7899780273438,596.1072998046875,43695200,0.0,0.0,0.0,0.004260875240226695,0.06103260529034443,0.10293974511454604,0.135622670493804,600.8815002441406,586.6736653645834
2024-12-17,604.1900024414062,605.1699829101562,602.8900146484375,604.2899780273438,593.6513671875,55773500,0.0,0.0,0.0,-0.004128552435420416,0.0637897613259391,0.10344831575362678,0.13581313244447896,601.6884979248047,587.2506652832031
2024-12-18,603.97998046875,606.4099731445312,585.8900146484375,586.280029296875,575.9584350585938,108248700,0.0,0.0,0.0,-0.030256637667440828,0.12841167735407683,0.12156022081433664,0.14294149940971446,601.4875,587.5003326416015
2024-12-19,591.3599853515625,593.0,585.8499755859375,586.0999755859375,575.7815551757812,85919500,0.0,0.0,0.0,-0.0003071593026207189,0.128386748378022,0.12144631057224249,0.14293226049389582,601.2674987792968,587.7679992675781
2024-12-20,581.77001953125,595.75,580.9099731445312,591.1500244140625,582.697265625,125716700,1.966,0.0,0.0,0.008579451781121527,0.13078352592231166,0.12238021680110589,0.14312726831676587,601.1415008544922,588.0821665445964
2024-12-23,590.8900146484375,595.2999877929688,587.6599731445312,594.6900024414062,586.1866455078125,57635800,0.0,0.0,0.0,0.00597043186718211,0.1321394473049825,0.12280882417332765,0.1432302811639772,601.1005004882812,588.4691670735677
2024-12-24,596.0599975585938,601.3400268554688,595.469970703125,601.2999877929688,592.7021484375,33160100,0.0,0.0,0.0,0.011053692268884356,0.13749296198980765,0.12446694287987724,0.14383677984617957,601.2889984130859,588.9281667073568
2024-12-26,599.5,602.47998046875,598.0800170898438,601.3400268554688,592.7415771484375,41219100,0.0,0.0,0.0,6.658528242378701e-05,0.13627180578374493,0.12279984188863739,0.1438377184934612,601.3234985351562,589.4735005696615
2024-12-27,597.5399780273438,597.780029296875,590.760009765625,595.010009765625,586.5020751953125,64969300,0.0,0.0,0.0,-0.010582314487253603,0.14109166181297572,0.12504553359798892,0.14475695111438067,601.1324981689453,589.9093343098958
2024-12-30,587.8900146484375,591.739990234375,584.4099731445312,588.219970703125,579.8091430664062,56578800,0.0,0.0,0.0,-0.011477250763649458,0.14418140050946376,0.12743556021502866,0.14516012110691312,600.4159973144531,590.2493336995443
2024-12-31,589.9099731445312,590.6400146484375,584.4199829101562,586.0800170898438,577.6997680664062,57052700,0.0,0.0,0.0,-0.0036446495858981865,0.14397502740101215,0.12648847196452193,0.1446791194533385,599.5384979248047,590.4676676432292
2025-01-02,589.3900146484375,591.1300048828125,580.5,584.6400146484375,576.2803344726562,50204000,0.0,0.0,0.0,-0.0024600299449544388,0.14382676586839935,0.12509390513668664,0.14448457174774046,598.575,590.748334757487
2025-01-03,587.530029296875,592.5999755859375,586.4299926757812,591.9500122070312,583.4857788085938,37888500,0.0,0.0,0.0,0.012425894234247573,0.1498938700030925,0.12615994061212338,0.14550058438508653,597.789501953125,591.0613352457682
2025-01-06,596.27001953125,599.7000122070312,593.5999755859375,595.3599853515625,586.8470458984375,47679400,0.0,0.0,0.0,0.00574404751460413,0.15195506700123018,0.1259324182889671,0.14548736013602695,597.2245025634766,591.3650014241537
2025-01-07,597.4199829101562,597.75,586.780029296875,588.6300048828125,580.2133178710938,60393100,0.0,0.0,0.0,-0.011368428798641033,0.15591518204689214,0.1281946008400819,0.14495789424482297,596.2655029296875,591.573334757487
2025-01-08,588.7000122070312,590.5800170898438,585.2000122070312,589.489990234375,581.0609741210938,47304700,0.0,0.0,0.0,0.0014599285435674945,0.15568184712922897,0.1276833809067613,0.1444709950180382,595.5060028076172,591.7385009765625
2025-01-10,585.8800048828125,585.9500122070312,578.5499877929688,580.489990234375,572.1897583007812,73105000,0.0,0.0,0.0,-0.015385182101261236,0.1635045353736866,0.130568281614818,0.14593709427238663,594.3905029296875,591.6746673583984
2025-01-13,575.77001953125,581.75,575.3499755859375,581.3900146484375,573.076904296875,47910100,0.0,0.0,0.0,0.0015492556723576232,0.1601443402543638,0.12961866681558898,0.14524370095825156,593.0870025634765,591.7015004475911
2025-01-14,584.3599853515625,585.0,578.3499755859375,582.1900024414062,573.8653564453125,48420600,0.0,0.0,0.0,0.0013750458193974,0.16021705592573304,0.12934172081017867,0.1452221454492777,591.9800018310547,591.6996673583984
2025-01-15,590.3300170898438,593.9400024414062,589.2000122070312,592.780029296875,584.3038940429688,56900200,0.0,0.0,0.0,0.018026525514547472,0.17510237990104224,0.13451678395883,0.1433978448320789,591.4085021972656,591.873501586914
2025-01-16,594.1699829101562,594.3499755859375,590.9299926757812,591.6400146484375,583.1802368164062,43319700,0.0,0.0,0.0,-0.001925018081736614,0.17403198248215043,0.13438690857995844,0.14318593992412534,590.6510040283204,591.9910013834635
2025-01-17,596.9600219726562,599.3599853515625,595.6099853515625,597.5800170898438,589.035400390625,58070600,0.0,0.0,0.0,0.009989828092638322,0.1781178101780775,0.1358126089372796,0.14301980369111403,590.3155059814453,592.223501586914
2025-01-21,600.6699829101562,603.0599975585938,598.6699829101562,603.0499877929688,594.4270629882812,42532900,0.0,0.0,0.0,0.009111897132251471,0.1422688364566581,0.13696507533408542,0.14352857891577536,591.15400390625,592.5523345947265
2025-01-22,605.9199829101562,607.8200073242188,605.3599853515625,606.4400024414062,597.7686767578125,48196000,0.0,0.0,0.0,0.0056057074520837295,0.14286914429170164,0.13582404981184884,0.14342946784370422,592.1710052490234,593.0265014648437
2025-01-23,605.7999877929688,609.75,605.52001953125,609.75,601.0313110351562,41152100,0.0,0.0,0.0,0.0054432378568486876,0.14129291313848563,0.13613068630100392,0.14186100035329008,593.1010040283203,593.5350016276042
2025-01-24,609.8099975585938,610.780029296875,606.7999877929688,607.969970703125,599.2767333984375,34604700,0.0,0.0,0.0,-0.002923546640516025,0.14112848698480748,0.13633022287638422,0.1402460077646054,593.7650024414063,594.0171681722005
2025-01-27,594.8099975585938,599.6900024414062,594.6400146484375,599.3699951171875,590.7996826171875,70361100,0.0,0.0,0.0,-0.014246395022121112,0.14596299599641674,0.13968193144625907,0.13904050356878583,593.6685028076172,594.3261678059896
2025-01-28,600.6199951171875,605.3699951171875,597.25,604.52001953125,595.8759765625,44433300,0.0,0.0,0.0,0.008555691577218085,0.14921261724208698,0.14063447774147514,0.13211213072105607,593.8275024414063,594.7053344726562
2025-01-29,603.719970703125,604.1300048828125,599.219970703125,601.8099975585938,593.204833984375,37177400,0.0,0.0,0.0,-0.004493010193278008,0.14484365489945644,0.140829358755058,0.13187044047945515,594.1675018310547,595.0686676025391
2025-01-30,603.9600219726562,606.5999755859375,600.719970703125,605.0399780273438,596.3886108398438,39281300,0.0,0.0,0.0,0.005352758414401837,0.13845969040782688,0.1345512469442759,0.13149998251612946,595.0085021972657,595.6753336588541
2025-01-31,607.5,609.9600219726562,601.0499877929688,601.8200073242188,593.2146606445312,66566900,0.0,0.0,0.0,-0.005336125785463275,0.13940558231834743,0.13501017875015903,0.12800667987337627,595.7955017089844,596.1883341471354
2025-02-03,592.6699829101562,600.2899780273438,590.489990234375,597.77001953125,589.22265625,65857200,0.0,0.0,0.0,-0.006752312190203094,0.14176397380095065,0.13577731179270422,0.1284079758324451,596.452001953125,596.6543345133464
2025-02-04,597.8300170898438,602.2999877929688,597.280029296875,601.780029296875,593.17529296875,33457800,0.0,0.0,0.0,0.0066858814388869895,0.13707394599583764,0.1343269440052163,0.12867429734463892,596.9435028076172,597.072334798177
2025-02-05,600.6400146484375,604.3699951171875,598.5800170898438,604.219970703125,595.5803833007812,30653100,0.0,0.0,0.0,0.004046342844649405,0.1363964468903051,0.12502552858397417,0.12679888552070884,597.3865020751953,597.2920013427735
2025-02-06,605.989990234375,606.4500122070312,602.6300048828125,606.3200073242188,597.6503295898438,35771500,0.0,0.0,0.0,0.0034695900439601513,0.12889060803299285,0.12426350308995161,0.12681171983893624,598.2710021972656,597.4705017089843
2025-02-07,606.8900146484375,608.1300048828125,600.0499877929688,600.77001953125,592.1797485351562,50788500,0.0,0.0,0.0,-0.009195713292096888,0.1343474709035167,0.12547544856335646,0.1254480732901551,598.8350036621093,597.5135019938151
2025-02-10,604.030029296875,605.5,602.739990234375,604.8499755859375,596.2013549804688,26048700,0.0,0.0,0.0,0.006768254750559075,0.12097515717292612,0.12621371653480995,0.1257379067496097,600.0530029296875,597.6150014241537
2025-02-11,602.5499877929688,605.8599853515625,602.4299926757812,605.3099975585938,596.65478515625,30056700,0.0,0.0,0.0,0.0007602664193542381,0.12105133282215301,0.12603325799641857,0.1250803545171759,601.2490020751953,597.7551676432291
2025-02-12,599.2000122070312,604.5499877929688,598.510009765625,603.3599853515625,594.732666015625,45076100,0.0,0.0,0.0,-0.003226710229439137,0.12246827288035295,0.12623097299665065,0.12516357582933546,602.3075012207031,597.8580006917317
2025-02-13,604.47998046875,609.9400024414062,603.2000122070312,609.72998046875,601.0115966796875,40921300,0.0,0.0,0.0,0.010502194965520788,0.11167055972260846,0.12720983476615544,0.12591461404528528,603.1549987792969,598.131000773112
2025-02-14,609.9400024414062,610.989990234375,609.0700073242188,609.7000122070312,600.9819946289062,26910400,0.0,0.0,0.0,-4.915126231891812e-05,0.11112479320009612,0.12414108762028826,0.1252945733573126,604.0579986572266,598.5301676432292
2025-02-18,610.8800048828125,611.489990234375,608.3800048828125,611.489990234375,602.7463989257812,26749000,0.0,0.0,0.0,0.0029315328583930616,0.10671238650135695,0.12402746010634914,0.12451539689252242,604.7534973144532,598.9191670735677
2025-02-19,610.0800170898438,613.22998046875,609.5599975585938,612.9299926757812,604.1658325195312,31011100,0.0,0.0,0.0,0.002352139176774632,0.10264363405098284,0.12392191322046267,0.12445587260444048,605.2474975585938,599.2963338216146
2025-02-20,611.5399780273438,611.6799926757812,607.02001953125,610.3800048828125,601.6522827148438,36554000,0.0,0.0,0.0,-0.004169002936971839,0.10245376378732957,0.12431043182945854,0.12465523747914566,605.4444976806641,599.6276672363281
2025-02-21,610.1599731445312,610.2999877929688,599.469970703125,599.9400024414062,591.361572265625,76519800,0.0,0.0,0.0,-0.01725206774810884,0.11791828420930431,0.1291204586940024,0.12699902251010672,604.9539978027344,599.732167561849
2025-02-24,602.02001953125,603.030029296875,596.489990234375,597.2100219726562,588.6705932617188,50737200,0.0,0.0,0.0,-0.004560807159101966,0.11844934724668356,0.12933411334568284,0.12721717094059484,604.4160003662109,599.7605010986329
2025-02-25,597.1500244140625,597.8900146484375,589.5599975585938,594.239990234375,585.7431030273438,58266500,0.0,0.0,0.0,-0.004985585395593816,0.1087680326715843,0.12954885981415315,0.12679272369198583,604.1595001220703,599.7056671142578
2025-02-26,595.9299926757812,599.5800170898438,591.8599853515625,594.5399780273438,586.0387573242188,43321600,0.0,0.0,0.0,0.0005046986109214692,0.10357716679320769,0.12908477497674925,0.12293745122421622,603.660498046875,599.6038330078125
2025-02-27,596.8499755859375,598.02001953125,584.6500244140625,585.0499877929688,576.6844482421875,74196700,0.0,0.0,0.0,-0.01609066754142619,0.11640094647343242,0.13303479333794582,0.12524475002425609,602.8224975585938,599.3741658528646
2025-02-28,585.5599975585938,594.719970703125,582.4400024414062,594.1799926757812,585.6838989257812,88744100,0.0,0.0,0.0,0.015484998634637115,0.1290773271545895,0.13632046786399624,0.12703472240061178,602.2794982910157,599.2346659342448
2025-03-03,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,575.4227905273438,74249200,0.0,0.0,0.0,-0.017675188339395635,0.1415255746113482,0.14084815018519642,0.12724480166503008,601.3769989013672,598.9036661783854
2025-03-04,579.7100219726562,585.3900146484375,572.25,576.8599853515625,568.611572265625,109648200,0.0,0.0,0.0,-0.01190752573646592,0.14518784540155402,0.14273427092500832,0.12760271625338193,600.3314971923828,598.4528330485026
2025-03-05,576.6900024414062,584.8800048828125,573.0800170898438,583.0599975585938,574.7229614257812,71230500,0.0,0.0,0.0,0.010690515460946317,0.14893262804427962,0.1439633971981872,0.12834179981332192,599.3954956054688,598.0428334554036
2025-03-06,575.47998046875,580.1699829101562,570.1199951171875,572.7100219726562,564.5209350585938,80094900,0.0,0.0,0.0,-0.01791057405732893,0.15804564418433478,0.1482211325085041,0.13029384912482564,597.8199981689453,597.4770009358724
2025-03-07,570.9000244140625,577.3900146484375,565.6300048828125,575.9199829101562,567.6849975585938,81158800,0.0,0.0,0.0,0.0055892137246351834,0.15931316590035666,0.1487176511974485,0.12998735955068888,596.2999969482422,596.9455006917318
2025-03-10,567.5900268554688,569.5399780273438,555.5900268554688,560.5800170898438,552.5643920898438,99326600,0.0,0.0,0.0,-0.026996739968135883,0.18028044094141363,0.1578434791919269,0.13563941420140546,594.2904968261719,596.2105010986328
2025-03-11,559.4000244140625,564.02001953125,552.02001953125,555.9199829101562,547.9710693359375,88102100,0.0,0.0,0.0,-0.008347624254402936,0.17685585655278407,0.15846892216079975,0.13615585187817258,591.8439971923829,595.4291676839192
2025-03-12,562.1699829101562,563.1099853515625,553.6900024414062,558.8699951171875,550.8787841796875,69588200,0.0,0.0,0.0,0.005292510968269806,0.1792632030066859,0.15795747900642834,0.13637848377452136,589.5219970703125,594.6193339029948
2025-03-13,558.489990234375,559.1099853515625,549.6799926757812,551.4199829101562,543.5352783203125,74079400,0.0,0.0,0.0,-0.013420140983913241,0.18231237074153284,0.15969658196824393,0.13768481469304586,586.9249969482422,593.7375
2025-03-14,556.1099853515625,563.8300170898438,551.489990234375,562.8099975585938,554.7625122070312,62660300,0.0,0.0,0.0,0.020445350796967156,0.1960628791514477,0.16591321662648406,0.13870125429436167,584.5789978027344,593.0474995930989
2025-03-17,562.7899780273438,569.7100219726562,562.3499755859375,567.1500244140625,559.0404052734375,49008700,0.0,0.0,0.0,0.007681773006130907,0.20001172787233218,0.16653957522282503,0.1389890524130859,582.4514984130859,592.3868336995442
2025-03-18,564.7999877929688,565.02001953125,559.0599975585938,561.02001953125,552.998046875,66041400,0.0,0.0,0.0,-0.010867271727039338,0.20001697984127145,0.16762754996562157,0.1398241404930406,579.9279998779297,591.6656677246094
2025-03-19,562.8300170898438,570.9500122070312,561.6300048828125,567.1300048828125,559.0206909179688,66556000,0.0,0.0,0.0,0.010831972628518661,0.20593870081454446,0.1581280315713026,0.1406597083106946,577.6380004882812,591.3465006510417
2025-03-20,563.3300170898438,570.5700073242188,562.5999755859375,565.489990234375,557.4041748046875,62958200,0.0,0.0,0.0,-0.002895968288907007,0.20596483658747536,0.15819979500773174,0.14068547760384564,575.3934997558594,591.0030008951823
2025-03-21,559.280029296875,564.8900146484375,558.030029296875,563.97998046875,557.5880126953125,83763000,1.696,0.0,0.0,-0.0026738394192555807,0.1997619708248945,0.1570889993943301,0.14061201083143413,573.5954986572266,590.5501668294271
2025-03-24,570.7999877929688,575.1500244140625,570.2000122070312,574.0800170898438,567.5736083984375,58766800,0.0,0.0,0.0,0.017750033954183515,0.21285360149016253,0.16105722589233357,0.1429611441739017,572.438998413086,590.2066670735677
2025-03-25,575.2999877929688,576.4099731445312,573.6900024414062,575.4600219726562,568.9379272460938,38355700,0.0,0.0,0.0,0.0024009699512088666,0.21308270453509734,0.15935306623633105,0.142886102313076,571.5,589.7760009765625
2025-03-26,575.1900024414062,576.3300170898438,567.1900024414062,568.5900268554688,562.1458129882812,51848300,0.0,0.0,0.0,-0.01201009991267193,0.21604876610426707,0.16100795686845726,0.1433546721653999,570.2025024414063,589.2301676432292
2025-03-27,567.1799926757812,570.9000244140625,564.9400024414062,567.0800170898438,560.6528930664062,42164200,0.0,0.0,0.0,-0.0026592418520149856,0.20979105952593682,0.1597941103461789,0.14340497474843183,569.30400390625,588.7646677652995
2025-03-28,565.530029296875,566.27001953125,555.0700073242188,555.6599731445312,549.3623046875,71662700,0.0,0.0,0.0,-0.02034386930652222,0.2097318630366272,0.16331860419728103,0.14637703523471665,567.3780029296875,588.222001139323
2025-03-31,549.8300170898438,560.7100219726562,546.8699951171875,559.3900146484375,553.0501098632812,95328200,0.0,0.0,0.0,0.00669038241901932,0.2054504447607345,0.1639621902009961,0.14610211569023732,566.1590026855469,587.7771677652995
2025-04-01,557.4500122070312,562.9400024414062,553.6799926757812,560.969970703125,554.6121215820312,54609600,0.0,0.0,0.0,0.002820445433097604,0.20279125720327465,0.16408773399885884,0.14558710512090633,565.364501953125,587.3826670328776
2025-04-02,555.0499877929688,567.4199829101562,554.8099975585938,564.52001953125,558.1219482421875,76014500,0.0,0.0,0.0,0.006308471212191712,0.19990308107877508,0.16247036977047333,0.14522653767173865,564.4375030517579,586.9255004882813
2025-04-03,545.1099853515625,547.969970703125,536.7000122070312,536.7000122070312,530.6172485351562,125986000,0.0,0.0,0.0,-0.050536545216391456,0.25976084838750235,0.1912025063018201,0.16220095544739005,562.6370025634766,585.9478342692057
2025-04-04,523.6699829101562,525.8699951171875,505.05999755859375,505.2799987792969,499.5533447265625,217965100,0.0,0.0,0.0,-0.06032657327600828,0.32675856477231746,0.22507078601040573,0.18384413136370872,559.1050033569336,584.5586675008138
2025-04-07,489.19000244140625,523.1699829101562,481.79998779296875,504.3800048828125,498.66357421875,256611400,0.0,0.0,0.0,-0.0017827667365008367,0.3179642323835946,0.22492241136996022,0.1835563731109657,556.295002746582,583.1401677449544
2025-04-08,521.8599853515625,524.97998046875,489.1600036621094,496.4800109863281,490.85308837890625,165816600,0.0,0.0,0.0,-0.015786739086371803,0.32000542052429587,0.22502139647517957,0.1842626500299838,553.3230041503906,581.7400014241537
2025-04-09,493.44000244140625,548.6199951171875,493.04998779296875,548.6199951171875,542.402099609375,241867300,0.0,0.0,0.0,0.09986280254486124,0.49249634556753125,0.30776490503196785,0.23528016536671995,552.8105041503907,581.1938344319661
2025-04-10,532.1699829101562,533.5,509.32000732421875,524.5800170898438,518.6346435546875,162331200,0.0,0.0,0.0,-0.0448080503743717,0.5151400330437838,0.3205516894013352,0.24378312573383615,551.468505859375,580.2336680094401
2025-04-11,523.010009765625,536.4299926757812,520.0700073242188,533.9400024414062,527.8885498046875,97866300,0.0,0.0,0.0,0.017685502670261567,0.5136008161362171,0.3204626359613135,0.24525889165344933,550.0250061035156,579.2530008951823
2025-04-14,544.0499877929688,544.280029296875,533.8599853515625,539.1199951171875,533.0098266601562,68034000,0.0,0.0,0.0,0.00965469391169509,0.5141737603349098,0.3213120086606905,0.2456324902224259,548.6235046386719,578.3776672363281
2025-04-15,539.6699829101562,543.22998046875,536.8099975585938,537.6099853515625,531.5169677734375,56892900,0.0,0.0,0.0,-0.0028048086018717766,0.5132363421258697,0.32041811339560616,0.24564795298453052,547.4530029296875,577.3781667073567
2025-04-16,531.6799926757812,537.8900146484375,520.2899780273438,525.6599731445312,519.7023315429688,83484800,0.0,0.0,0.0,-0.02247879816180625,0.5156919775158656,0.32237349274339405,0.2476696097619007,545.3795013427734,576.0883331298828
2025-04-17,527.6400146484375,531.1699829101562,523.9099731445312,526.4099731445312,520.44384765625,79868100,0.0,0.0,0.0,0.001425760957615131,0.516020164020962,0.3220499248384894,0.24739255841621133,543.4255004882813,574.7544993082682
2025-04-21,521.1599731445312,521.7000122070312,508.4599914550781,513.8800048828125,508.05584716796875,69368100,0.0,0.0,0.0,-0.024090541109631346,0.5210959337203342,0.3246709489538325,0.24964657726929795,540.9205017089844,573.1566660563151
2025-04-22,520.1400146484375,529.2999877929688,519.1900024414062,527.25,521.2743530273438,75948100,0.0,0.0,0.0,0.025685034693621645,0.5263549443847089,0.32989541769421,0.25262275343341173,538.5790008544922,571.811333211263
2025-04-23,540.4299926757812,545.4299926757812,533.8800048828125,535.4199829101562,529.3517456054688,90590700,0.0,0.0,0.0,0.015376634359514635,0.5305297549249527,0.3309264433108455,0.2536469109558398,536.5769989013672,570.7454996744792
2025-04-24,536.719970703125,547.4299926757812,535.4500122070312,546.6900024414062,540.4940795898438,64150400,0.0,0.0,0.0,0.020830464913471305,0.5364044558245017,0.3335257337790628,0.2555362431035357,535.4819976806641,569.7816660563151
2025-04-25,546.6500244140625,551.0499877929688,543.6900024414062,550.6400146484375,544.3992919921875,61119600,0.0,0.0,0.0,0.007199346060805608,0.5373755788161289,0.33396440820164547,0.25575319658022655,534.6599975585938,568.9288330078125
2025-04-28,551.3900146484375,553.5499877929688,545.02001953125,550.8499755859375,544.6068725585938,47613800,0.0,0.0,0.0,0.00038123077268862877,0.5327372763010436,0.33368520000589197,0.2541846009031539,534.4194976806641,568.0256663004558
2025-04-29,548.9099731445312,555.4500122070312,548.5499877929688,554.3200073242188,548.0375366210938,47775100,0.0,0.0,0.0,0.006279655066741137,0.5326664085017186,0.33397334634319675,0.25427937474620554,534.1659973144531,567.233999633789
2025-04-30,547.5700073242188,556.52001953125,541.52001953125,554.5399780273438,548.2550659179688,93101500,0.0,0.0,0.0,0.0003967510937655479,0.5325381860428148,0.33380259622658964,0.25426570861862846,533.8444976806641,566.5134989420573
2025-05-01,560.3699951171875,564.0700073242188,557.8599853515625,558.469970703125,552.1404418945312,63186100,0.0,0.0,0.0,0.007061947672627353,0.5326740851900065,0.3338416763033204,0.25386128702756117,533.5419952392579,565.7916646321614
2025-05-02,564.72998046875,568.3800048828125,562.3800048828125,566.760009765625,560.3365478515625,60717300,0.0,0.0,0.0,0.014735101628145874,0.5008548389908829,0.3352808346308721,0.2522201392432123,535.0449951171875,565.1673319498698
2025-05-05,562.5700073242188,566.6500244140625,561.7000122070312,563.510009765625,557.1233520507812,38659200,0.0,0.0,0.0,-0.005750854045354971,0.44396590074253084,0.33528049267864707,0.2520640568960929,537.9564956665039,564.4538319905599
2025-05-06,557.9299926757812,563.3499755859375,556.9600219726562,558.7999877929688,552.466796875,48264700,0.0,0.0,0.0,-0.008393491343563316,0.4460104499160062,0.3352030097277864,0.2522264809647781,540.6774948120117,563.7543314615885
2025-05-07,560.1500244140625,563.8200073242188,556.0399780273438,561.1500244140625,554.7901000976562,55588000,0.0,0.0,0.0,0.00419668743173332,0.43917303432203614,0.3349830402120708,0.25231168614075594,543.9109954833984,563.0259989420573
2025-05-08,565.239990234375,570.3099975585938,561.7000122070312,565.0599975585938,558.6558227539062,65130800,0.0,0.0,0.0,0.006943622908376454,0.26572352592910264,0.3353809715064855,0.2525153982610265,544.7329956054688,562.355165608724
2025-05-09,566.47998046875,567.5,562.760009765625,564.3400268554688,557.9439697265625,37603400,0.0,0.0,0.0,-0.001274961546111479,0.2025826772213869,0.3353531243177302,0.2525143718725248,546.72099609375,561.7048329671223
2025-05-12,581.469970703125,583.0,577.0399780273438,582.989990234375,576.382568359375,78993600,0.0,0.0,0.0,0.03251306246206715,0.22210183450027696,0.34158559065041477,0.25683644874073536,549.1734954833985,561.2591664632162
2025-05-13,583.4099731445312,589.0800170898438,582.8400268554688,586.8400268554688,580.18896484375,67947200,0.0,0.0,0.0,0.006582239240497496,0.22140335126474744,0.34191368573850933,0.2563400100033169,551.5594970703125,560.8781667073567
2025-05-14,587.8099975585938,588.97998046875,585.5399780273438,587.5900268554688,580.9304809570312,66283500,0.0,0.0,0.0,0.0012772154452027908,0.22015108711504902,0.34185674537633143,0.2562777665252562,554.0584991455078,560.479833984375
2025-05-15,585.5599975585938,590.969970703125,585.0999755859375,590.4600219726562,583.7679443359375,71268100,0.0,0.0,0.0,0.00487245987223399,0.19585356921240377,0.3419907298471168,0.2563208716800923,557.2985015869141,560.1053344726563
2025-05-16,591.25,594.5,589.280029296875,594.2000122070312,587.465576171875,76052100,0.0,0.0,0.0,0.006314052220422412,0.1951688969387738,0.3422011458844184,0.2564836910235161,560.6880035400391,559.8356679280599
2025-05-19,588.0999755859375,595.5399780273438,588.0999755859375,594.8499755859375,588.1082153320312,68168500,0.0,0.0,0.0,0.0010932483080018517,0.16106737544743283,0.3404140003390519,0.25637147254398,564.7365020751953,559.7508341471354
2025-05-20,593.0900268554688,594.0499877929688,589.5999755859375,592.8499755859375,586.1307983398438,60614500,0.0,0.0,0.0,-0.003367857156913426,0.14973834805580477,0.3403566341973961,0.2563782112206348,568.0165008544922,559.6781667073568
2025-05-21,588.4400024414062,592.5800170898438,581.8200073242188,582.8599853515625,576.2540893554688,95197700,0.0,0.0,0.0,-0.016994379563572647,0.1656984346656946,0.341975491125701,0.2575005795233313,570.3885009765625,559.4884999593099
2025-05-22,582.6599731445312,586.6199951171875,581.4099731445312,583.0900268554688,576.4815063476562,70860400,0.0,0.0,0.0,0.00039459926151677404,0.15403614893509027,0.3419744283853164,0.2573806736621251,572.2085021972656,559.2976674397786
2025-05-23,575.97998046875,581.8099975585938,575.5999755859375,579.1099853515625,572.5465087890625,76029000,0.0,0.0,0.0,-0.006849177458516927,0.15726433285952604,0.34067657949674557,0.25752747321330904,573.6320007324218,559.1986673990885
