Date,spot,position_open,mtm,cash,equity,rv20,delta_exposure,gamma_exposure,vega_exposure,theta_exposure
2025-02-14,609.7000122070312,True,282.3408724490349,100204.91778521008,100487.25865765911,0.11112479320009612,-16.784850033281963,-2.4875104092580007,-70.72991037159557,19.816853724632193
2025-02-18,611.489990234375,False,0.0,100553.6070926016,100553.6070926016,0.10671238650135695,0.0,0.0,0.0,0.0
2025-02-19,612.9299926757812,False,0.0,100553.6070926016,100553.6070926016,0.10264363405098284,0.0,0.0,0.0,0.0
2025-02-20,610.3800048828125,False,0.0,100553.6070926016,100553.6070926016,0.10245376378732957,0.0,0.0,0.0,0.0
2025-02-21,599.9400024414062,True,0.0,100553.6070926016,100553.6070926016,0.11791828420930431,0.0,0.0,0.0,0.0
2025-02-24,597.2100219726562,True,51.02661135560851,100553.6070926016,100604.63370395721,0.11844934724668356,9.947818204033837,-2.6298671224566976,-89.5888893053286,20.77122384197233
2025-02-25,594.239990234375,True,126.28562689371066,100553.6070926016,100679.89271949531,0.1087680326715843,18.721934158565883,-2.6358218362867274,-78.64924182515341,16.728558328495986
2025-02-26,594.5399780273438,True,190.25476276375883,100553.6070926016,100743.86185536535,0.10357716679320769,18.42123969011792,-2.64664287588321,-72.58152676211525,15.256506302270633
2025-02-27,585.0499877929688,True,-159.55278464448844,100553.6070926016,100394.0543079571,0.11640094647343242,42.532555945403644,-2.454220117192764,-69.5763108874566,15.48457952429962
2025-02-28,594.1799926757812,True,7.143495968435332,100553.6070926016,100560.75058857004,0.1290773271545895,18.550458744776392,-2.5811982208100126,-80.65319340443628,23.418399040368747
2025-03-03,583.77001953125,True,-323.30872968053194,100553.6070926016,100230.29836292106,0.1415255746113482,44.77738124377962,-2.3197251288653042,-66.01050187917414,22.227451918166928
2025-03-04,576.8599853515625,True,-672.5808277267428,100553.6070926016,99881.02626487485,0.14518784540155402,60.47596065269973,-2.0548228238833417,-55.03720791382073,18.4593382682997
2025-03-05,583.0599975585938,True,-358.1169842572201,100553.6070926016,100195.49010834437,0.14893262804427962,46.77345465588517,-2.293493563183723,-61.6169536156159,24.380560701535238
2025-03-06,572.7100219726562,True,-963.4801077710845,100553.6070926016,99590.12698483051,0.15804564418433478,68.34508113966,-1.8231351931621385,-46.48319237135517,18.378277131748604
2025-03-07,575.9199829101562,True,-746.2332301062409,100553.6070926016,99807.37386249535,0.15931316590035666,62.665656266605104,-1.9958785999823834,-49.15096410756169,21.94077397129808
2025-03-10,560.5800170898438,False,0.0,98611.33467612785,98611.33467612785,0.18028044094141363,0.0,0.0,0.0,0.0
2025-03-11,555.9199829101562,False,0.0,98611.33467612785,98611.33467612785,0.17685585655278407,0.0,0.0,0.0,0.0
2025-03-12,558.8699951171875,False,0.0,98611.33467612785,98611.33467612785,0.1792632030066859,0.0,0.0,0.0,0.0
2025-03-13,551.4199829101562,False,0.0,98611.33467612785,98611.33467612785,0.18231237074153284,0.0,0.0,0.0,0.0
2025-03-14,562.8099975585938,True,0.0,98611.33467612785,98611.33467612785,0.1960628791514477,0.0,0.0,0.0,0.0
2025-03-17,567.1500244140625,True,46.967031989198915,98611.33467612785,98658.30170811705,0.20001172787233218,-4.0509123835050955,-1.6909876278243843,-88.22813183727725,36.07749402650178
2025-03-18,561.02001953125,True,95.27375479306386,98611.33467612785,98706.60843092091,0.20001697984127145,6.6302506866597275,-1.696729620303709,-83.14000467929725,34.542134430679674
2025-03-19,567.1300048828125,True,65.2976924820436,98611.33467612785,98676.63236860989,0.20593870081454446,-3.765604180724175,-1.696042371223389,-84.36472561690758,38.339761039688995
2025-03-20,565.489990234375,True,112.60485350906606,98611.33467612785,98723.93952963692,0.20596483658747536,-0.7536497391859798,-1.7071628591845518,-80.98288713957646,38.12710202803503
2025-03-21,563.97998046875,True,206.96434277536326,98611.33467612785,98818.29901890321,0.1997619708248945,2.260269165453288,-1.726381647658711,-75.66178477101381,35.85965709251916
2025-03-24,574.0800170898438,True,121.94472293931682,98611.33467612785,98733.27939906716,0.21285360149016253,-14.93844123653168,-1.7244232209991006,-72.93055639740166,43.67388615310321
2025-03-25,575.4600219726562,True,137.41338317590532,98611.33467612785,98748.74805930376,0.21308270453509734,-17.188523902450886,-1.7335627314663604,-70.08975937524073,44.38387126386923
2025-03-26,568.5900268554688,True,257.4875500499857,98611.33467612785,98868.82222617784,0.21604876610426707,-5.023210593021821,-1.746419319227385,-65.97839696271433,43.80952309112256
2025-03-27,567.0800170898438,True,353.354535110266,98611.33467612785,98964.68921123812,0.20979105952593682,-1.9659933255223139,-1.7539198549117019,-60.402003837796634,41.05778727252553
2025-03-28,555.6599731445312,True,332.26851524654035,98611.33467612785,98943.6031913744,0.2097318630366272,18.148235871740066,-1.7050475810259405,-53.13377578524785,37.193865965502795
2025-03-31,559.3900146484375,False,0.0,99117.56077133668,99117.56077133668,0.2054504447607345,0.0,0.0,0.0,0.0
2025-04-01,560.969970703125,False,0.0,99117.56077133668,99117.56077133668,0.20279125720327465,0.0,0.0,0.0,0.0
2025-04-02,564.52001953125,False,0.0,99117.56077133668,99117.56077133668,0.19990308107877508,0.0,0.0,0.0,0.0
2025-04-03,536.7000122070312,False,0.0,99117.56077133668,99117.56077133668,0.25976084838750235,0.0,0.0,0.0,0.0
2025-04-04,505.2799987792969,True,0.0,99117.56077133668,99117.56077133668,0.32675856477231746,0.0,0.0,0.0,0.0
2025-04-07,504.3800048828125,True,224.96286373866639,99117.56077133668,99342.52363507534,0.3179642323835946,4.006885138748418,-1.1471731734569919,-75.07059065400867,48.13506549610187
2025-04-08,496.4800109863281,True,213.20172257968153,99117.56077133668,99330.76249391637,0.32000542052429587,13.346540866009338,-1.145741728252803,-70.2676408323206,46.48278406240608
2025-04-09,548.6199951171875,True,-2291.7721436796455,99117.56077133668,96825.78862765704,0.49249634556753125,-38.421899975843324,-0.7709801433235944,-87.81285216982859,99.04923894930067
2025-04-10,524.5800170898438,True,-1630.471902906136,99117.56077133668,97487.08886843054,0.5151400330437838,-18.482571992495256,-0.8726130447780537,-90.00762251454103,107.75385596617906
2025-04-11,533.9400024414062,True,-1755.8539270852336,99117.56077133668,97361.70684425144,0.5136008161362171,-26.564134727345284,-0.8468864013627074,-86.92729524305476,109.31151682348708
2025-04-14,539.1199951171875,True,-1599.8496464772231,99117.56077133668,97517.71112485946,0.5141737603349098,-31.405504463160945,-0.8605290309549108,-78.62368688194846,114.44038035187876
2025-04-15,537.6099853515625,True,-1425.9883495164659,99117.56077133668,97691.57242182021,0.5132363421258697,-30.315222531103302,-0.8843558720205912,-76.12030239421063,116.2380598350173
2025-04-16,525.6599731445312,True,-986.3149409760993,99117.56077133668,98131.24583036058,0.5156919775158656,-19.437281024308735,-0.9563895451668515,-74.3897923124752,118.98875893898548
2025-04-17,526.4099731445312,True,-887.4463661103719,99117.56077133668,98230.11440522631,0.516020164020962,-20.164869218759662,-0.9699321476385893,-71.521813822119,121.28971941872439
2025-04-21,513.8800048828125,True,-206.1435262050793,99117.56077133668,98911.4172451316,0.5210959337203342,-6.789942781970098,-1.0840605504027456,-58.38279038463905,129.0564699750836
2025-04-22,527.25,True,-340.4708013977256,99117.56077133668,98777.08996993896,0.5263549443847089,-21.021747837768817,-1.054429470988755,-56.114141252125684,137.44500078559523
2025-04-23,535.4199829101562,True,-461.6855140957547,99117.56077133668,98655.87525724093,0.5305297549249527,-29.58041872890681,-1.0324759223273001,-52.57115906332754,142.64570708501324
2025-04-24,546.6900024414062,True,-787.1488251656871,99117.56077133668,98330.41194617099,0.5364044558245017,-41.06465556705549,-0.9785189413207082,-48.05926111107243,146.61626564092418
2025-04-25,550.6400146484375,True,-829.7647805537242,99117.56077133668,98287.79599078295,0.5373755788161289,-45.39113976724604,-0.9751143697277331,-43.88881179662232,149.54591034411396
2025-04-28,550.8499755859375,True,-360.58245314693875,99117.56077133668,98756.97831818974,0.5327372763010436,-47.466283364875814,-1.0991879702580967,-32.550989695667226,164.0132563866516
2025-04-29,554.3200073242188,True,-376.944476211321,99117.56077133668,98740.61629512535,0.5326664085017186,-51.91577672210042,-1.1327395583615798,-28.327988552084793,171.522734080029
2025-04-30,554.5399780273438,True,-213.58233889134456,99117.56077133668,98903.97843244534,0.5325381860428148,-52.874557802182174,-1.2249438435181483,-24.4558494232353,184.36575271033874
2025-05-01,558.469970703125,True,-252.26069956303067,99117.56077133668,98865.30007177364,0.5326740851900065,-58.77672844888024,-1.3193747927313693,-20.1223289935496,203.08163763547032
2025-05-02,566.760009765625,False,0.0,98540.44573089195,98540.44573089195,0.5008548389908829,0.0,0.0,0.0,0.0
2025-05-05,563.510009765625,False,0.0,98540.44573089195,98540.44573089195,0.44396590074253084,0.0,0.0,0.0,0.0
2025-05-06,558.7999877929688,False,0.0,98540.44573089195,98540.44573089195,0.4460104499160062,0.0,0.0,0.0,0.0
2025-05-07,561.1500244140625,False,0.0,98540.44573089195,98540.44573089195,0.43917303432203614,0.0,0.0,0.0,0.0
2025-05-08,565.0599975585938,False,0.0,98540.44573089195,98540.44573089195,0.26572352592910264,0.0,0.0,0.0,0.0
2025-05-09,564.3400268554688,True,0.0,98540.44573089195,98540.44573089195,0.2025826772213869,0.0,0.0,0.0,0.0
2025-05-12,582.989990234375,True,-374.37571633089703,98540.44573089195,98166.07001456106,0.22210183450027696,-26.300156216477156,-1.4997683062631177,-92.87783946952428,43.98542348992925
2025-05-13,586.8400268554688,True,-449.4521635476005,98540.44573089195,98090.99356734435,0.22140335126474744,-32.0671767877759,-1.476295558998423,-89.20041479566005,44.24276975925791
2025-05-14,587.5900268554688,True,-420.7070355972696,98540.44573089195,98119.73869529468,0.22015108711504902,-33.31436726593358,-1.4879175429739102,-86.20088617847607,44.31521125862612
2025-05-15,590.4600219726562,True,-273.4952009375519,98540.44573089195,98266.9505299544,0.19585356921240377,-38.822121738831164,-1.5606107183427826,-77.94046669782692,37.83079416546728
2025-05-16,594.2000122070312,True,-397.94068976036243,98540.44573089195,98142.50504113159,0.1951688969387738,-44.67587375829481,-1.5256074823423598,-73.93884668748846,37.84727602853516
2025-05-19,594.8499755859375,True,-75.91347590492603,98540.44573089195,98464.53225498703,0.16106737544743283,-47.57694671286099,-1.7742122726243617,-61.356996448545445,30.401288128957738
2025-05-20,592.8499755859375,True,124.50876901318581,98540.44573089195,98664.95449990514,0.14973834805580477,-44.02991169298199,-1.9251375519261995,-57.96424432793117,27.921597646758944
2025-05-21,582.8599853515625,True,424.4346568666881,98540.44573089195,98964.88038775865,0.1656984346656946,-25.305442598627277,-1.8250840006239604,-55.1832562346229,29.322298507931926
2025-05-22,583.0900268554688,False,0.0,99047.28332428898,99047.28332428898,0.15403614893509027,0.0,0.0,0.0,0.0
2025-05-23,579.1099853515625,True,0.0,99047.28332428898,99047.28332428898,0.15726433285952604,0.0,0.0,0.0,0.0
2025-05-27,591.1500244140625,True,-158.05256317689214,99047.28332428898,98889.23076111208,0.1694854878645811,-21.118204359249702,-1.9688915531452431,-91.77865326980933,34.39206751893562
2025-05-28,587.72998046875,True,-79.07535786045514,99047.28332428898,98968.20796642853,0.17228888084814842,-14.217316804853608,-2.0041956542024404,-89.9662621142262,35.04245183368966
2025-05-29,590.0499877929688,True,-87.95150160783294,99047.28332428898,98959.33182268114,0.1720578108545643,-18.768356357568223,-2.004596250852648,-87.11793911554288,35.656700844662524
2025-05-30,589.3900146484375,True,-37.74032268078571,99047.28332428898,99009.5430016082,0.17201207183248676,-17.35454442114468,-2.0299569771411745,-84.2539800605985,35.848306095098536
2025-06-02,592.7100219726562,True,37.167748492530706,99047.28332428898,99084.4510727815,0.16650356899117993,-23.9752145351822,-2.0882523600836045,-73.84561042965558,35.484163121674094
2025-06-03,596.0900268554688,True,-12.491568017082244,99047.28332428898,99034.7917562719,0.16415782331757217,-30.995343645334028,-2.0863800394789505,-70.05357732737598,35.491983295577754
2025-06-04,595.9299926757812,True,64.16892712326003,99047.28332428898,99111.45225141224,0.15926352700171886,-30.69986351293486,-2.141953335161604,-65.91936557731917,34.1938226636197
2025-06-05,593.0499877929688,True,168.80310938299843,99047.28332428898,99216.08643367197,0.16173984151985582,-24.35220664173388,-2.1720106248813287,-63.285247864735595,34.72772367173452
2025-06-06,599.1400146484375,True,-12.006915677604724,99047.28332428898,99035.27640861137,0.16327151374961804,-37.3704171733417,-2.136155070697316,-60.722909926413436,36.73307235694935
2025-06-09,599.6799926757812,True,81.14934203630284,99047.28332428898,99128.43266632527,0.1627103209709873,-38.41647375202476,-2.25321156129848,-51.76129097992952,38.243159818303646
2025-06-10,603.0800170898438,True,181.7043629718018,99047.28332428898,99228.98768726077,0.12067924011135783,-46.391679913795805,-2.8267520844875667,-44.66940558457469,27.62778443729152
2025-06-11,601.3599853515625,True,290.893590843336,99047.28332428898,99338.17691513231,0.12025838253000871,-40.998016767455894,-2.9320598552749453,-41.75297257763968,27.47806114292297
2025-06-12,603.75,True,206.14528958895457,99047.28332428898,99253.42861387793,0.12065295958707711,-47.81960444672554,-3.059128702708117,-40.37605997237172,29.805285648518286
2025-06-13,597.0,False,0.0,99516.97416745778,99516.97416745778,0.12777514064175163,0.0,0.0,0.0,0.0
2025-06-16,602.6799926757812,False,0.0,99516.97416745778,99516.97416745778,0.13013180382597317,0.0,0.0,0.0,0.0
2025-06-17,597.530029296875,False,0.0,99516.97416745778,99516.97416745778,0.1342199544146796,0.0,0.0,0.0,0.0
2025-06-18,597.4400024414062,False,0.0,99516.97416745778,99516.97416745778,0.13356202714381427,0.0,0.0,0.0,0.0
2025-06-20,594.280029296875,True,0.0,99516.97416745778,99516.97416745778,0.1190423405452053,0.0,0.0,0.0,0.0
2025-06-23,600.1500244140625,True,-26.793311468730963,99516.97416745778,99490.18085598905,0.1230794020285145,-12.915280901241106,-2.6184105920260707,-94.36972258930504,24.480389181501355
2025-06-24,606.780029296875,True,-170.04966209184857,99516.97416745778,99346.92450536594,0.123426693632498,-29.8444724135622,-2.5244317877309763,-90.56396879199242,25.777264553908495
2025-06-25,607.1199951171875,True,32.76158714646655,99516.97416745778,99549.73575460425,0.10293554045735233,-31.77610352807445,-2.7672154214397735,-79.22493802320838,20.071801894468
2025-06-26,611.8699951171875,True,-132.50887710602052,99516.97416745778,99384.46529035176,0.10174243191555057,-44.66344859735097,-2.679403577905409,-74.47512842920389,20.473467988375077
2025-06-27,614.9099731445312,True,-270.9485702331385,99516.97416745778,99246.02559722464,0.10206122995649104,-52.55910040471036,-2.5667212429381454,-69.70615661855447,20.752039776062123
2025-06-30,617.8499755859375,True,-380.6807725644653,99516.97416745778,99136.29339489332,0.10176592388807758,-60.43558944773596,-2.503030864209176,-59.879893199348686,21.13234456795895
2025-07-01,617.6500244140625,True,-345.03468085542295,99516.97416745778,99171.93948660236,0.10142670928894332,-60.234508116197915,-2.5674131557365842,-58.058687023305566,21.398307433578882
2025-07-02,620.4500122070312,True,-506.8142645751436,99516.97416745778,99010.15990288263,0.10095813094824573,-67.38064172819023,-2.3862347065401934,-51.79100430515775,20.92812119744834
2025-07-03,625.3400268554688,True,-861.18810600567,99516.97416745778,98655.7860614521,0.10263517051245455,-77.63195556301058,-1.9188739764285982,-41.305538778976555,19.532774419897684
2025-07-07,620.6799926757812,True,-437.3798937255,99516.97416745778,99079.59427373228,0.1054918791717186,-69.35927981644159,-2.5617564136679225,-42.04965076342728,23.969625827961526
2025-07-08,620.3400268554688,True,-372.17804958844505,99516.97416745778,99144.79611786934,0.1015943439043197,-69.76052282894415,-2.733988067589585,-39.82790621009889,23.759255508253073
2025-07-09,624.0599975585938,True,-638.6923826445811,99516.97416745778,98878.2817848132,0.10263263100597161,-79.21551522636958,-2.249690480097903,-31.251655675688266,22.105795500033537
2025-07-10,625.8200073242188,True,-761.8190667455842,99516.97416745778,98755.1551007122,0.10178081142387262,-83.88318936369193,-1.9965811548445294,-25.414839439119135,20.687534984244824
2025-07-11,623.6199951171875,True,-557.8272642791044,99516.97416745778,98959.14690317868,0.1022154434015623,-80.2596003023228,-2.4094927811849036,-27.290055160623695,23.274456933728874
2025-07-14,624.8099975585938,True,-591.6252187550363,99516.97416745778,98925.34894870274,0.10190206099176151,-87.01221880048767,-2.202850588792427,-16.941689374325676,22.754360855792775
2025-07-15,622.1400146484375,True,-319.06827700931456,99516.97416745778,99197.90589044847,0.0927471569721148,-84.53276725642755,-3.0174119047020382,-17.32801327795476,24.43737576296689
2025-07-16,624.219970703125,True,-479.5987116383616,99516.97416745778,99037.37545581942,0.08871886375618825,-92.55452077947275,-2.02217017282832,-9.198807684111127,18.46942503866707
2025-07-17,628.0399780273438,True,-833.4319824430132,99516.97416745778,98683.54218501477,0.0810005723986153,-99.0687750995725,-0.4251222814339895,-1.4259037885796495,9.127133331007698
2025-07-18,627.5800170898438,False,0.0,98721.82525350756,98721.82525350756,0.08127807156298782,0.0,0.0,0.0,0.0
2025-07-21,628.77001953125,False,0.0,98721.82525350756,98721.82525350756,0.07600334048568402,0.0,0.0,0.0,0.0
2025-07-22,628.8599853515625,False,0.0,98721.82525350756,98721.82525350756,0.0718189017279912,0.0,0.0,0.0,0.0
2025-07-23,634.2100219726562,False,0.0,98721.82525350756,98721.82525350756,0.06826815606258961,0.0,0.0,0.0,0.0
2025-07-24,634.4199829101562,False,0.0,98721.82525350756,98721.82525350756,0.06834642739128782,0.0,0.0,0.0,0.0
2025-07-25,637.0999755859375,True,0.0,98721.82525350756,98721.82525350756,0.06558655837415184,0.0,0.0,0.0,0.0
2025-07-28,636.9400024414062,True,47.06627656088358,98721.82525350756,98768.89153006845,0.06509793401159703,1.6075655610511497,-3.6939719400239728,-96.71335533350094,15.515675158664239
2025-07-29,635.260009765625,True,59.69912615978217,98721.82525350756,98781.52437966735,0.06586400733779817,8.189639986414338,-3.6794464426105145,-92.13547759083441,14.869352328478788
2025-07-30,634.4600219726562,True,69.22913976318057,98721.82525350756,98791.05439327074,0.0662696749608121,11.521994976370392,-3.67201692634271,-88.16226090777815,14.560560230289305
2025-07-31,632.0800170898438,True,52.53004065137574,98721.82525350756,98774.35529415893,0.06750649850992799,20.64247556990194,-3.6104297791630087,-82.50028275977255,13.5230812340633
2025-08-01,621.719970703125,True,-363.5431844149684,98721.82525350756,98358.28206909259,0.08699682197943237,55.38816690417466,-3.013446523248623,-68.20802623275573,9.937987242764347
2025-08-04,631.1699829101562,True,-63.7334390383927,98721.82525350756,98658.09181446917,0.09839089905976295,23.83360386002446,-3.469911455180753,-80.80619633297343,19.899352972143646
2025-08-05,627.969970703125,True,-146.60367631461853,98721.82525350756,98575.22157719293,0.10053166438474162,35.16302315536692,-3.3280566671101783,-74.16737468328705,18.74980803085532
2025-08-06,632.780029296875,True,-22.072969301034107,98721.82525350756,98699.75228420652,0.10186348577962887,18.79839705543704,-3.538960481565588,-77.38458581523082,22.50932754151816
2025-08-07,632.25,True,-6.808224125437334,98721.82525350756,98715.01702938213,0.10167932716243017,21.22337767076658,-3.5465250409628344,-72.9984951268254,22.278139254982655
2025-08-08,637.1799926757812,True,46.98087265526283,98721.82525350756,98768.80612616282,0.1036185982408449,3.5636413675706247,-3.6818569512131596,-74.22534025305892,26.056088700650804
2025-08-11,635.9199829101562,True,117.57890782417633,98721.82525350756,98839.40416133174,0.10412218245816066,9.524485323811927,-3.713685745893424,-60.907044045327495,26.06381306800466
2025-08-12,642.6900024414062,True,80.19040493974074,98721.82525350756,98802.0156584473,0.10766254735503303,-15.893950646456323,-3.8203470013030874,-61.403484520013784,31.453214062531114
2025-08-13,644.8900146484375,True,61.2209846249236,98721.82525350756,98783.04623813248,0.1076797198623002,-24.088265265849486,-3.8551455539266395,-57.31233252501525,32.6509170749593
2025-08-14,644.9500122070312,True,99.32835199161119,98721.82525350756,98821.15360549917,0.10647536840016192,-24.07754331631634,-3.9323240757592566,-52.45528808439145,32.46037553918842
2025-08-15,643.4400024414062,True,164.49484240077297,98721.82525350756,98886.32009590833,0.10704120786152482,-17.711710135190035,-3.9557050749401226,-47.349206276905385,32.17559614554938
2025-08-18,643.2999877929688,False,0.0,98981.09453722024,98981.09453722024,0.10713451376637821,0.0,0.0,0.0,0.0
2025-08-19,639.8099975585938,False,0.0,98981.09453722024,98981.09453722024,0.10962901110523204,0.0,0.0,0.0,0.0
2025-08-20,638.1099853515625,False,0.0,98981.09453722024,98981.09453722024,0.10645772936172745,0.0,0.0,0.0,0.0
2025-08-21,635.5499877929688,False,0.0,98981.09453722024,98981.09453722024,0.10755903915514124,0.0,0.0,0.0,0.0
2025-08-22,645.3099975585938,True,0.0,98981.09453722024,98981.09453722024,0.11961244939163973,0.0,0.0,0.0,0.0
2025-08-25,642.469970703125,True,48.18660266341652,98981.09453722024,99029.28113988366,0.12092765453839328,9.604931350928291,-2.4071464395116005,-96.89685574374589,22.979789349741285
2025-08-26,645.1599731445312,True,78.9910080570337,98981.09453722024,99060.08554527728,0.12105164207912905,3.3263729621486826,-2.4368361259634796,-95.54783415034322,24.071524130466322
2025-08-27,646.6300048828125,True,102.4170875822847,98981.09453722024,99083.51162480253,0.120914542042897,-0.015926666568000236,-2.456592174144798,-93.0373638535488,24.620769632140036
2025-08-28,648.9199829101562,True,123.70760155601062,98981.09453722024,99104.80213877626,0.11991526727284088,-5.411923510016415,-2.4814124751733018,-90.23991857612656,25.094940595030657
2025-08-29,645.0499877929688,False,0.0,99278.48479416693,99278.48479416693,0.10387676825148924,0.0,0.0,0.0,0.0
2025-09-02,640.27001953125,False,0.0,99278.48479416693,99278.48479416693,0.09628011173780428,0.0,0.0,0.0,0.0
2025-09-03,643.739990234375,False,0.0,99278.48479416693,99278.48479416693,0.0950925531095476,0.0,0.0,0.0,0.0
2025-09-04,649.1199951171875,False,0.0,99278.48479416693,99278.48479416693,0.09573904255542443,0.0,0.0,0.0,0.0
2025-09-05,647.239990234375,True,0.0,99278.48479416693,99278.48479416693,0.09661856614013103,0.0,0.0,0.0,0.0
2025-09-08,648.8300170898438,True,83.64821431792393,99278.48479416693,99362.13300848486,0.09360146483428788,-2.7334882212588174,-3.0445362990301095,-96.99177710541461,18.57592846072765
2025-09-09,650.3300170898438,True,95.6679298813242,99278.48479416693,99374.15272404825,0.09308455210490536,-7.048014354995313,-3.0698339310822513,-94.20027912575044,18.963787369133975
2025-09-10,652.2100219726562,True,155.37581850147006,99278.48479416693,99433.8606126684,0.08647232792186621,-12.474850707312013,-3.144126354577062,-86.64528186716508,17.299300190333643
2025-09-11,657.6300048828125,True,9.27690389649527,99278.48479416693,99287.76169806342,0.09011414281996215,-29.190041669652224,-3.0857191789140295,-87.1243840142462,20.11864552399098
2025-09-12,657.4099731445312,True,35.751198644875615,99278.48479416693,99314.23599281181,0.09018261670719906,-28.360606457306403,-3.1179412464599876,-84.29058072164113,20.230997991784214
2025-09-15,660.9099731445312,True,-33.181752104681905,99278.48479416693,99245.30304206225,0.09055868884702716,-38.853885910777606,-3.125585656493659,-74.86738610991114,21.53071575560616
2025-09-16,660.0,True,22.0798586299761,99278.48479416693,99300.56465279691,0.09091619527284088,-35.87450657488953,-3.189147782681831,-72.46223018611136,21.69817807405059
2025-09-17,659.1799926757812,True,96.63825043533372,99278.48479416693,99375.12304460227,0.08797402983348604,-33.098371629693006,-3.2954038811832254,-68.16695692593494,20.675566788176653
2025-09-18,662.260009765625,True,-2.637957258210477,99278.48479416693,99275.84683690872,0.08722702761387244,-43.07708461590444,-3.2956428232625297,-64.78377310042077,21.44553227036383
2025-09-19,663.7000122070312,True,-31.38579455307262,99278.48479416693,99247.09899961385,0.08441740608691206,-47.9228645884726,-3.371656462941835,-60.73571486330637,21.16419596426654
2025-09-22,666.8400268554688,True,-116.65139235932322,99278.48479416693,99161.8334018076,0.06980398469316913,-59.21933316499284,-3.5526652023991323,-50.17354953985542,21.483105063203787
2025-09-23,663.2100219726562,True,104.67269806787583,99278.48479416693,99383.15749223481,0.07109583572714788,-45.57917040202178,-3.9331341895870646,-49.81547102803322,21.472687244616555
2025-09-24,661.0999755859375,True,217.9638209469104,99278.48479416693,99496.44861511384,0.0723335130767397,-36.59775774500135,-4.011823880902103,-45.75438738752504,20.65884214138361
2025-09-25,658.0499877929688,False,0.0,99610.63276729283,99610.63276729283,0.07509215245188311,0.0,0.0,0.0,0.0
2025-09-26,661.8200073242188,True,0.0,99610.63276729283,99610.63276729283,0.0764997928401524,0.0,0.0,0.0,0.0
2025-09-29,663.6799926757812,True,38.01291658984667,99610.63276729283,99648.64568388267,0.0721213025474199,-5.625068421568074,-3.570454766211554,-101.73128232599618,16.88489001083142
2025-09-30,666.1799926757812,True,22.07802634506635,99610.63276729283,99632.7107936379,0.06441450350849891,-14.306784402542732,-3.5826523166457895,-99.35358102589032,17.805095405306393
2025-10-01,668.4500122070312,True,-8.733335182138546,99610.63276729283,99601.89943211069,0.06338757587978186,-22.195637593397194,-3.571191687557382,-96.18080740573431,18.549178404408252
2025-10-02,669.219970703125,True,-10.67085169697748,99610.63276729283,99599.96191559585,0.05866027059139909,-24.760012690622364,-3.583136566001367,-92.9359041433886,18.864368936901258
2025-10-03,669.2100219726562,True,8.483935967907286,99610.63276729283,99619.11670326073,0.05663233077613254,-24.54763402806077,-3.616640882367221,-89.8464335673139,18.993471553713505
2025-10-06,671.6099853515625,True,-9.451935854566074,99610.63276729283,99601.18083143827,0.05697931034053171,-32.747613821880236,-3.6575401764621644,-79.77062165244135,20.004767736747095
2025-10-07,669.1199951171875,True,87.73167351263069,99610.63276729283,99698.36444080547,0.0600876501065499,-23.333393837148137,-3.7508774720887343,-76.73332620003634,19.45204836779397
2025-10-08,673.1099853515625,True,-26.476643799075106,99610.63276729283,99584.15612349375,0.06202470084119996,-37.98369305087506,-3.69327301754599,-72.92753617112344,20.69715575008033
2025-10-09,671.1599731445312,True,66.59206502069637,99610.63276729283,99677.22483231353,0.05860936147274976,-30.52478484263556,-3.8063761224848394,-70.19408311625847,20.40332131538012
2025-10-10,653.02001953125,True,-196.512638739015,99610.63276729283,99414.12012855381,0.11677367426622039,32.67766252617371,-3.155722719152185,-74.38470843652942,26.958961615098033
2025-10-13,663.0399780273438,True,-56.85359506942973,99610.63276729283,99553.7791722234,0.127908059252417,-0.09913581576325714,-3.418628680198517,-75.01453101082467,40.473276420860564
2025-10-14,662.22998046875,True,-14.353019558615188,99610.63276729283,99596.27974773421,0.1278844511643596,3.12401135529351,-3.4674226536478043,-69.97232435724375,40.625655148437005
2025-10-15,665.1699829101562,True,6.376492738404238,99610.63276729283,99617.00926003123,0.12863696317479803,-6.828405930892773,-3.5260653349094584,-66.45142239512036,43.24520296583623
2025-10-16,660.6400146484375,True,47.87601871044558,99610.63276729283,99658.50878600328,0.1301110763448934,9.64124102849167,-3.5162965409192335,-59.80453642954768,41.90493168664343
2025-10-17,664.3900146484375,True,82.48890630393788,99610.63276729283,99693.12167359678,0.1315086155421852,-3.3485136703973515,-3.6090072798219603,-56.686013931897264,45.781185277877626
2025-10-20,671.2999877929688,True,80.98617780531754,99610.63276729283,99691.61894509815,0.1356104250982095,-27.973923551791007,-3.7941912433088176,-42.006934736799806,54.48477025148226
2025-10-21,671.2899780273438,True,143.0373062570112,99610.63276729283,99753.67007354985,0.13389264006618926,-27.514819835613917,-3.9360674906964475,-35.67808239154022,54.542807080240465
2025-10-22,667.7999877929688,False,0.0,99878.92972872104,99878.92972872104,0.13484336400535774,0.0,0.0,0.0,0.0
2025-10-23,671.760009765625,False,0.0,99878.92972872104,99878.92972872104,0.1347153442979105,0.0,0.0,0.0,0.0
2025-10-24,677.25,True,0.0,99878.92972872104,99878.92972872104,0.13610207422135473,0.0,0.0,0.0,0.0
2025-10-27,685.239990234375,True,-42.885640717912565,99878.92972872104,99836.04408800312,0.14113216164372624,-13.259034984326757,-2.002463635046068,-107.95643128303935,32.01310248676646
