Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-04,685.2999877929688,685.3699951171875,681.3400268554688,684.3900146484375,680.51513671875,61970300,0.0,0.0,0.0
2025-12-05,685.469970703125,688.3900146484375,684.5800170898438,685.6900024414062,681.8078002929688,79241000,0.0,0.0,0.0
2025-12-08,686.5900268554688,686.6400146484375,681.5700073242188,683.6300048828125,679.7594604492188,55231500,0.0,0.0,0.0
2025-12-09,683.1500244140625,685.3900146484375,682.5900268554688,683.0399780273438,679.1727294921875,58310100,0.0,0.0,0.0
2025-12-10,682.5599975585938,688.969970703125,681.3099975585938,687.5700073242188,683.6771850585938,85671300,0.0,0.0,0.0
2025-12-11,685.1400146484375,689.25,682.1699829101562,689.1699829101562,685.26806640625,86173700,0.0,0.0,0.0
2025-12-12,688.1699829101562,688.8800048828125,679.1699829101562,681.760009765625,677.9000244140625,113160300,0.0,0.0,0.0
2025-12-15,685.739990234375,685.760009765625,679.25,680.72998046875,676.8758544921875,90811000,0.0,0.0,0.0
2025-12-16,679.22998046875,681.0800170898438,674.97998046875,678.8699951171875,675.0264282226562,122030600,0.0,0.0,0.0
2025-12-17,679.8900146484375,680.4400024414062,671.2000122070312,671.4000244140625,667.5986938476562,110625200,0.0,0.0,0.0
2025-12-18,677.5999755859375,680.739990234375,674.9000244140625,676.469970703125,672.6399536132812,108650100,0.0,0.0,0.0
2025-12-19,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,678.7363891601562,103599500,1.993,0.0,0.0
2025-12-22,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,682.96484375,69556700,0.0,0.0,0.0
2025-12-23,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,686.0863037109375,64840000,0.0,0.0,0.0
2025-12-24,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,688.4996948242188,39445600,0.0,0.0,0.0
2025-12-26,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,688.4298706054688,41613300,0.0,0.0,0.0
2025-12-29,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,685.9765625,62559500,0.0,0.0,0.0
2025-12-30,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,685.138916015625,47160700,0.0,0.0,0.0
2025-12-31,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,680.062744140625,74144800,0.0,0.0,0.0
2026-01-02,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,681.309326171875,89377200,0.0,0.0,0.0
2026-01-05,686.5399780273438,689.4299926757812,686.3800048828125,687.719970703125,685.846923828125,71927200,0.0,0.0,0.0
2026-01-06,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,689.92578125,69273800,0.0,0.0,0.0
2026-01-07,692.1900024414062,693.9600219726562,689.3200073242188,689.5800170898438,687.701904296875,75588300,0.0,0.0,0.0
2026-01-08,688.8200073242188,690.6199951171875,687.489990234375,689.510009765625,687.632080078125,64019200,0.0,0.0,0.0
2026-01-09,690.6300048828125,695.3099975585938,689.1799926757812,694.0700073242188,692.1796264648438,80125500,0.0,0.0,0.0
2026-01-12,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,693.2666625976562,63976000,0.0,0.0,0.0
2026-01-13,695.489990234375,696.0900268554688,691.3499755859375,693.77001953125,691.8804931640625,78309700,0.0,0.0,0.0
2026-01-14,691.0,691.719970703125,686.0399780273438,690.3599853515625,688.479736328125,94676700,0.0,0.0,0.0
2026-01-15,694.5700073242188,695.4500122070312,691.25,692.239990234375,690.3546142578125,77862000,0.0,0.0,0.0
2026-01-16,693.6599731445312,694.25,690.0999755859375,691.6599731445312,689.7761840820312,79289200,0.0,0.0,0.0
2026-01-20,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,675.7345581054688,111623300,0.0,0.0,0.0
2026-01-21,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,683.5332641601562,127844500,0.0,0.0,0.0
2026-01-22,689.8499755859375,691.1300048828125,686.9199829101562,688.97998046875,687.103515625,77112200,0.0,0.0,0.0
2026-01-23,688.1500244140625,690.9600219726562,687.1599731445312,689.22998046875,687.352783203125,63059600,0.0,0.0,0.0
2026-01-26,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,690.84326171875,60473800,0.0,0.0,0.0
2026-01-27,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,693.5957641601562,55506100,0.0,0.0,0.0
2026-01-28,697.0499877929688,697.8400268554688,693.9400024414062,695.4199829101562,693.5259399414062,61172200,0.0,0.0,0.0
2026-01-29,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,692.1497192382812,97486200,0.0,0.0,0.0
2026-01-30,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,690.0853271484375,101835100,0.0,0.0,0.0
2026-02-02,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,693.5159912109375,79286500,0.0,0.0,0.0
2026-02-03,696.2100219726562,696.9600219726562,684.030029296875,689.530029296875,687.6520385742188,107904600,0.0,0.0,0.0
2026-02-04,690.3499755859375,691.4500122070312,681.760009765625,686.1900024414062,684.3211059570312,105204600,0.0,0.0,0.0
2026-02-05,680.9400024414062,683.6900024414062,675.7899780273438,677.6199951171875,675.7744750976562,113610800,0.0,0.0,0.0
2026-02-06,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,688.739013671875,89127600,0.0,0.0,0.0
2026-02-09,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,692.0599975585938,73885200,0.0,0.0,0.0
2026-02-10,694.9500122070312,696.5399780273438,691.6599731445312,692.1199951171875,690.2349243164062,65185700,0.0,0.0,0.0
2026-02-11,696.3900146484375,697.1400146484375,689.1799926757812,691.9600219726562,690.075439453125,76353900,0.0,0.0,0.0
2026-02-12,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,679.41455078125,118829000,0.0,0.0,0.0
2026-02-13,681.6900024414062,686.280029296875,677.52001953125,681.75,679.8931884765625,96267500,0.0,0.0,0.0
2026-02-17,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,680.9901733398438,81354700,0.0,0.0,0.0
2026-02-18,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,684.4208374023438,73570300,0.0,0.0,0.0
2026-02-19,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,682.61572265625,58649400,0.0,0.0,0.0
2026-02-20,682.3200073242188,690.0599975585938,681.72998046875,689.4299926757812,687.5523071289062,100034000,0.0,0.0,0.0
2026-02-23,687.8300170898438,690.0,680.3699951171875,682.3900146484375,680.531494140625,90558100,0.0,0.0,0.0
2026-02-24,681.9000244140625,688.3499755859375,680.0,687.3499755859375,685.4779052734375,73798700,0.0,0.0,0.0
2026-02-25,690.1799926757812,693.6799926757812,690.0999755859375,693.1500244140625,691.26220703125,56369500,0.0,0.0,0.0
2026-02-26,693.280029296875,693.2999877929688,684.3499755859375,689.2999877929688,687.422607421875,71671000,0.0,0.0,0.0
2026-02-27,683.0900268554688,686.8599853515625,681.6400146484375,685.989990234375,684.1216430664062,83308900,0.0,0.0,0.0
2026-03-02,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,684.5106201171875,87477200,0.0,0.0,0.0
2026-03-03,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,678.4771118164062,105003100,0.0,0.0,0.0
2026-03-04,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,683.2639770507812,79182200,0.0,0.0,0.0
2026-03-05,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,679.4544067382812,106606500,0.0,0.0,0.0
2026-03-06,673.4099731445312,676.1099853515625,669.760009765625,672.3800048828125,670.5487060546875,100687000,0.0,0.0,0.0
2026-03-09,666.3900146484375,679.9199829101562,662.3900146484375,678.27001953125,676.4227294921875,102667700,0.0,0.0,0.0
2026-03-10,677.719970703125,683.3599853515625,674.760009765625,677.1799926757812,675.3356323242188,81505300,0.0,0.0,0.0
2026-03-11,677.5800170898438,680.0800170898438,673.3400268554688,676.3300170898438,674.4879760742188,68441700,0.0,0.0,0.0
2026-03-12,671.1599731445312,671.6500244140625,665.8699951171875,666.0599975585938,664.2459106445312,108882200,0.0,0.0,0.0
2026-03-13,669.27001953125,672.3400268554688,661.3599853515625,662.2899780273438,660.4862060546875,97200200,0.0,0.0,0.0
2026-03-16,668.3800048828125,672.0700073242188,667.1199951171875,669.030029296875,667.2078857421875,82023100,0.0,0.0,0.0
2026-03-17,672.3900146484375,674.4400024414062,669.7000122070312,670.7899780273438,668.9630126953125,87128000,0.0,0.0,0.0
2026-03-18,668.3599853515625,669.719970703125,661.1900024414062,661.4299926757812,659.6285400390625,82062600,0.0,0.0,0.0
2026-03-19,656.969970703125,662.97998046875,655.1699829101562,659.7999877929688,658.0029907226562,111272500,0.0,0.0,0.0
2026-03-20,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,648.5700073242188,163617500,1.797,0.0,0.0
2026-03-23,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,655.3800048828125,134802700,0.0,0.0,0.0
2026-03-24,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,653.1799926757812,96457500,0.0,0.0,0.0
2026-03-25,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,656.8200073242188,90653800,0.0,0.0,0.0
2026-03-26,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,645.0900268554688,96494400,0.0,0.0,0.0
2026-03-27,642.5,642.6599731445312,633.1099853515625,634.0900268554688,634.0900268554688,103649400,0.0,0.0,0.0
2026-03-30,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,631.969970703125,99275900,0.0,0.0,0.0
2026-03-31,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,650.3400268554688,152534100,0.0,0.0,0.0
