spot_at_near_expiry,strategy_value,pnl
103.17450218200683,59.20415288953782,-444.7958471104622
103.53525218963622,61.702919655685484,-442.2970803443145
103.89600219726563,64.28362816566447,-439.7163718343355
104.25675220489502,66.9480295712753,-437.0519704287247
104.61750221252441,69.69788214622135,-434.30211785377867
104.9782522201538,72.53495047426037,-431.46504952573963
105.3390022277832,75.4610046282485,-428.5389953717515
105.6997522354126,78.4778193409208,-425.5221806590792
106.060502243042,81.5871731682762,-422.4128268317238
106.42125225067139,84.7908476464161,-419.20915235358393
106.78200225830078,88.09062644269954,-415.90937355730046
107.14275226593017,91.48829450212136,-412.51170549787867
107.50350227355958,94.98563718971305,-409.01436281028697
107.86425228118897,98.58443942990664,-405.41556057009336
108.22500228881836,102.28648484366829,-401.7135151563317
108.58575229644775,106.09355488431049,-397.9064451156895
108.94650230407714,110.00742797279948,-393.99257202720054
109.30725231170655,114.02987863344319,-389.9701213665568
109.66800231933594,118.16267663078773,-385.8373233692123
110.02875232696533,122.4075861085609,-381.5924138914391
110.38950233459472,126.7663647314869,-377.2336352685131
110.75025234222412,131.2407628307973,-372.7592371692027
111.11100234985352,135.83252255424583,-368.1674774457542
111.4717523574829,140.54337702138895,-363.45662297861105
111.8325023651123,145.37504948496115,-358.62495051503885
112.1932523727417,150.32925249905614,-353.6707475009439
112.55400238037109,155.40768709491,-348.59231290509
112.9147523880005,160.61204196497397,-343.38795803502603
113.27550239562987,165.9439926560321,-338.0560073439679
113.63625240325928,171.40520077202197,-332.594799227978
113.99700241088867,176.99731318728277,-327.00268681271723
114.35775241851806,182.72196127083404,-321.2780387291659
114.71850242614747,188.58076012236717,-315.41923987763283
115.07925243377684,194.57530782056622,-309.4246921794338
115.44000244140625,200.7071846843072,-303.2928153156928
115.80075244903564,206.97795254738588,-297.0220474526141
116.16150245666503,213.38915404725682,-290.61084595274315
116.52225246429444,219.94231192836367,-284.05768807163633
116.88300247192382,226.6389283605431,-277.3610716394569
117.24375247955322,233.48048427299057,-270.51951572700943
117.60450248718261,240.4684387042604,-263.5315612957396
117.965252494812,247.60422816873165,-256.39577183126835
118.32600250244141,254.8892660399403,-249.1107339600597
118.68675251007079,262.3249419511915,-241.67505804880852
119.0475025177002,269.9126212138015,-234.08737878619849
119.40825252532959,277.65364425331603,-226.34635574668397
119.76900253295898,285.5493260640191,-218.4506739359809
120.12975254058838,293.6009556820359,-210.39904431796413
120.49050254821776,301.8097956772763,-202.19020432272367
120.85125255584717,310.17708166450507,-193.82291833549493
121.21200256347656,318.7040218337028,-185.29597816629717
121.57275257110595,327.3917964999789,-176.6082035000211
121.93350257873536,336.24155767315324,-167.75844232684676
122.29425258636473,345.25442864719764,-158.74557135280236
122.65500259399414,354.4315036096535,-149.56849639034652
123.01575260162353,363.77384727111206,-140.22615272888794
123.37650260925292,373.2824945148806,-130.71750548511937
123.73725261688233,382.95845006684175,-121.04154993315825
124.09800262451171,392.80268818559705,-111.19731181440295
124.45875263214111,402.8161523728862,-101.18384762711378
124.8195026397705,412.9997551042706,-91.0002448957294
125.1802526473999,423.3543775800737,-80.64562241992633
125.5410026550293,433.88086949653797,-70.11913050346203
125.90175266265868,444.58004883710987,-59.41995116289013
126.26250267028809,455.4527016838058,-48.5472983161942
126.62325267791748,466.4995820485146,-37.50041795148542
126.98400268554687,477.72141172416696,-26.278588275833044
127.34475269317628,489.11888015559055,-14.881119844409454
127.70550270080565,500.69264432991645,-3.3073556700835525
128.06625270843506,512.4433286863848,8.443328686384802
128.42700271606446,524.3715250453107,20.371525045310705
128.78775272369384,536.4777925560688,32.477792556068835
129.14850273132325,548.762657663849,44.76265766384904
129.50925273895263,561.2266140949444,57.22661409494435
129.87000274658203,573.8701228603468,69.87012286034678
130.23075275421144,586.6936122773858,82.6936122773858
130.59150276184081,599.697478009135,95.69747800913501
130.95225276947022,612.8820831213233,108.88208312132326
131.3130027770996,626.2477581564156,122.24775815641556
131.673752784729,639.7948012246189,135.79480122461894
132.0345027923584,653.5234781114475,149.5234781114475
132.3952527999878,667.4340224015496,163.43402240154956
132.7560028076172,681.5266356184629,177.52663561846293
133.11675281524657,695.8014873799514,191.80148737995137
