spot_at_near_expiry,strategy_value,pnl
191.91900405883788,-1691.9004058837886,-1316.9004058837886
192.27975406646726,-1727.9754066467262,-1352.9754066467262
192.64050407409667,-1764.0504074096668,-1389.0504074096668
193.00125408172607,-1800.1254081726074,-1425.1254081726074
193.36200408935548,-1836.200408935548,-1461.200408935548
193.72275409698486,-1872.2754096984859,-1497.2754096984859
194.08350410461424,-1908.3504104614235,-1533.3504104614235
194.44425411224364,-1944.425411224364,-1569.425411224364
194.80500411987305,-1980.5004119873047,-1605.5004119873047
195.16575412750245,-2000.0,-1625.0
195.52650413513183,-2000.0,-1625.0
195.8872541427612,-2000.0,-1625.0
196.2480041503906,-2000.0000000000002,-1625.0000000000002
196.60875415802002,-2000.0,-1625.0
196.96950416564943,-1999.9999999999998,-1624.9999999999998
197.3302541732788,-2000.0,-1625.0
197.69100418090818,-2000.0,-1625.0
198.0517541885376,-2000.0000000000002,-1625.0000000000002
198.412504196167,-2000.0,-1625.0
198.7732542037964,-1999.9999999999998,-1624.9999999999998
199.13400421142578,-2000.0,-1625.0
199.49475421905515,-2000.0,-1625.0
199.85550422668456,-2000.0000000000002,-1625.0000000000002
200.21625423431396,-2000.0,-1625.0
200.57700424194337,-1999.9999999999998,-1624.9999999999998
200.93775424957275,-2000.0,-1625.0
201.29850425720213,-2000.0,-1625.0
201.65925426483153,-2000.0000000000002,-1625.0000000000002
202.02000427246094,-2000.0,-1625.0
202.38075428009034,-1999.9999999999998,-1624.9999999999998
202.74150428771972,-2000.0,-1625.0
203.1022542953491,-2000.0,-1625.0
203.4630043029785,-2000.0000000000002,-1625.0000000000002
203.8237543106079,-2000.0,-1625.0
204.18450431823732,-1999.9999999999998,-1624.9999999999998
204.5452543258667,-2000.0,-1625.0
204.90600433349607,-2000.0,-1625.0
205.26675434112548,-2000.0000000000002,-1625.0000000000002
205.62750434875488,-2000.0,-1625.0
205.9882543563843,-1999.9999999999998,-1624.9999999999998
206.34900436401367,-2000.0,-1625.0
206.70975437164304,-2000.0,-1625.0
207.07050437927245,-2000.0000000000002,-1625.0000000000002
207.43125438690186,-2000.0,-1625.0
207.79200439453123,-2000.0,-1625.0
208.15275440216064,-2000.0,-1625.0
208.51350440979004,-2000.0,-1625.0
208.87425441741942,-2000.0000000000002,-1625.0000000000002
209.23500442504883,-2000.0,-1625.0
