spot_at_near_expiry,strategy_value,pnl
161.61600341796873,-1761.6003417968727,601.3996582031273
161.97675342559813,-1797.6753425598133,565.3246574401867
162.33750343322754,-1833.750343322754,529.2496566772461
162.69825344085694,-1869.8253440856945,493.1746559143055
163.05900344848632,-1905.9003448486324,457.09965515136764
163.4197534561157,-1941.97534561157,421.02465438843
163.7805034637451,-1978.0503463745106,384.9496536254894
164.1412534713745,-2014.1253471374512,348.8746528625488
164.50200347900392,-2050.2003479003915,312.79965209960847
164.8627534866333,-2086.2753486633296,276.7246513366704
165.22350349426267,-2122.3503494262673,240.64965057373274
165.58425350189208,-2158.425350189208,204.57464981079193
165.94500350952148,-2194.5003509521484,168.49964904785156
166.3057535171509,-2230.575351715089,132.4246482849112
166.66650352478027,-2266.650352478027,96.34964752197311
167.02725353240965,-2302.7253532409645,60.27464675903548
167.38800354003905,-2338.8003540039053,24.19964599609466
167.74875354766846,-2374.8753547668457,-11.875354766845703
168.10950355529786,-2410.950355529786,-47.950355529786066
168.47025356292724,-2447.025356292724,-84.02535629272415
168.83100357055662,-2483.100357055662,-120.10035705566179
169.19175357818602,-2519.1753578186026,-156.1753578186026
169.55250358581543,-2555.250358581543,-192.25035858154297
169.91325359344484,-2591.3253593444833,-228.32535934448333
170.2740036010742,-2627.4003601074214,-264.4003601074214
170.6347536087036,-2663.475360870359,-300.47536087035905
170.995503616333,-2699.5503616333,-336.5503616332999
171.3562536239624,-2735.6253623962402,-372.62536239624023
171.7170036315918,-2771.7003631591806,-408.7003631591806
172.07775363922119,-2807.7753639221187,-444.7753639221187
172.43850364685056,-2843.8503646850563,-480.8503646850563
172.79925365447997,-2879.925365447997,-516.9253654479971
173.16000366210938,-2916.0003662109375,-553.0003662109375
173.52075366973878,-2952.075366973878,-589.0753669738779
173.88150367736816,-2988.150367736816,-625.150367736816
174.24225368499754,-3024.2253684997536,-661.2253684997536
174.60300369262694,-3060.3003692626944,-697.3003692626944
174.96375370025635,-3096.3753700256348,-733.3753700256348
175.32450370788575,-3132.450370788575,-769.4503707885751
175.68525371551513,-3168.525371551513,-805.5253715515132
176.0460037231445,-3204.600372314451,-841.6003723144509
176.40675373077391,-3240.6753730773917,-877.6753730773917
176.76750373840332,-3276.750373840332,-913.750373840332
177.12825374603273,-3312.8253746032724,-949.8253746032724
177.4890037536621,-3348.9003753662105,-985.9003753662105
